method,k_yc,tl_c,ts_c,tl_s,sharpe,sortino,ann_ret,vol,mdd,calmar,total_ret,n_trades
A,0.1,-3.5,3.25,-3.5,0.1880958199764668,0.18961015687621705,0.03419314015732322,0.09788189850621723,-0.23607758712951257,0.14483857012044438,0.7750603736666475,13
A,0.1,-3.25,2.25,-4.5,0.1394211626684256,0.14138906646073549,0.02979903993071109,0.11280439166849689,-0.23735372708007035,0.12554696442857416,0.6506404774522212,16
A,0.1,-3.25,2.25,-4.25,0.17433535168389452,0.17633019070733072,0.03371381412749508,0.11050118264059679,-0.23607758712951113,0.1428081951252739,0.7610711031534885,20
A,0.1,-3.25,2.25,-4.0,0.1748086123953021,0.17685445904379793,0.03376754654565217,0.1104963595645589,-0.23607758712951113,0.1430358000360595,0.762634118443176,21
A,0.1,-3.25,2.25,-3.75,0.16775425825482823,0.16976037508916114,0.03296082193572758,0.11047355417334198,-0.23607758712951113,0.13961859885345837,0.7393042173191149,21
A,0.1,-3.25,2.25,-3.5,0.16775425825482823,0.16976037508916114,0.03296082193572758,0.11047355417334198,-0.23607758712951113,0.13961859885345837,0.7393042173191149,21
A,0.1,-3.25,2.5,-4.5,0.1653818841465336,0.16794684692237966,0.03280616050819529,0.11256948052660731,-0.23735372708006963,0.13821632763798294,0.7348648579888963,16
A,0.1,-3.25,2.5,-4.25,0.2350257662059344,0.237148060623918,0.0403145161236913,0.10779444704515373,-0.23607758712951216,0.17076807931612228,0.9631664694701767,18
A,0.1,-3.25,2.5,-4.0,0.23551391645860073,0.23770313617755998,0.0403685916461729,0.10778949135708187,-0.23607758712951216,0.17099713758098814,0.9649088518206048,19
A,0.1,-3.25,2.5,-3.75,0.22829606098789304,0.23047575591954791,0.0395567157567831,0.10776628822808193,-0.23607758712951216,0.16755811611664045,0.9389016795145986,19
A,0.1,-3.25,2.5,-3.5,0.22829606098789304,0.23047575591954791,0.0395567157567831,0.10776628822808193,-0.23607758712951216,0.16755811611664045,0.9389016795145986,19
A,0.1,-3.25,2.75,-4.5,0.3059512046345682,0.3117961071492531,0.04815057438001569,0.10708228104599836,-0.23607758712951185,0.20396080358784904,1.2314147059498977,16
A,0.1,-3.25,2.75,-4.25,0.3475309003576561,0.35262652297960345,0.052101396927022536,0.10423031202611058,-0.23607758712951216,0.2206960752205575,1.3793984016834369,16
A,0.1,-3.25,2.75,-4.0,0.3480417301148666,0.35324009077861085,0.05215608513127301,0.10422516553989146,-0.23607758712951216,0.22092772874139968,1.3815102051622565,17
A,0.1,-3.25,2.75,-3.75,0.34060357081461196,0.345775038653664,0.051335010596486264,0.10420149353880333,-0.23607758712951216,0.2174497427759793,1.3499889739373305,17
A,0.1,-3.25,2.75,-3.5,0.34060357081461196,0.345775038653664,0.051335010596486264,0.10420149353880333,-0.23607758712951216,0.2174497427759793,1.3499889739373305,17
A,0.1,-3.25,3.0,-4.5,0.23783165343237941,0.24262567276242472,0.04035026375270934,0.10574079021848846,-0.23607758712951185,0.17091950253868546,0.9643181406735353,14
A,0.1,-3.25,3.0,-4.25,0.27816307356840325,0.2825082683708226,0.04427168437612483,0.1028526465063259,-0.23607758712951216,0.18753023069418864,1.0945884383811753,14
A,0.1,-3.25,3.0,-4.0,0.2786774206833486,0.28310630942819615,0.044325965592113103,0.10284744619630974,-0.23607758712951216,0.18776016025526338,1.0964474625562528,15
A,0.1,-3.25,3.0,-3.75,0.27112507288742393,0.2754972569915074,0.04351100147368858,0.10282322686228916,-0.23607758712951216,0.1843080573753003,1.0686992693824897,15
A,0.1,-3.25,3.0,-3.5,0.27112507288742393,0.2754972569915074,0.04351100147368858,0.10282322686228916,-0.23607758712951216,0.1843080573753003,1.0686992693824897,15
A,0.1,-3.25,3.25,-4.5,0.1553548204208374,0.15720650731234778,0.031060625728384084,0.10094136771794135,-0.23607758712951224,0.1315695662008957,0.6854954919691891,12
A,0.1,-3.25,3.25,-4.25,0.19551043274998683,0.19698958719755305,0.03494703066583127,0.09791308366417335,-0.23607758712951257,0.1480319715681407,0.7972747373863402,12
A,0.1,-3.25,3.25,-4.0,0.19604682502879625,0.19758406920559832,0.035000827186553174,0.09790764073443581,-0.23607758712951257,0.14825984801069514,0.7988698847311995,13
A,0.1,-3.25,3.25,-3.75,0.1880958199764668,0.18961015687621705,0.03419314015732322,0.09788189850621723,-0.23607758712951257,0.14483857012044438,0.7750603736666475,13
A,0.1,-3.25,3.25,-3.5,0.1880958199764668,0.18961015687621705,0.03419314015732322,0.09788189850621723,-0.23607758712951257,0.14483857012044438,0.7750603736666475,13
A,0.1,-3.0,2.25,-4.5,0.13273081672422526,0.13552960682783258,0.028984903246884963,0.11104930280022482,-0.24534687893369278,0.11813846327638998,0.6285090157876578,18
A,0.1,-3.0,2.25,-4.25,0.16812407966508391,0.17125785155353776,0.03289658250848415,0.10870904268791207,-0.24534687893368803,0.13408192780547,0.7374590094599247,22
A,0.1,-3.0,2.25,-4.0,0.16860498760353987,0.17179175660207685,0.03295027244696236,0.10870414195184103,-0.24534687893368803,0.13430076058097362,0.7390010681491668,23
A,0.1,-3.0,2.25,-3.75,0.16576400678549064,0.16892443605215623,0.032630945794211996,0.10869702919871566,-0.24534687893368803,0.13299922923833662,0.7298484309483839,23
A,0.1,-3.0,2.25,-3.5,0.16576400678549064,0.16892443605215623,0.032630945794211996,0.10869702919871566,-0.24534687893368803,0.13299922923833662,0.7298484309483839,23
A,0.1,-3.0,2.5,-4.5,0.15909371882630702,0.16268219189367614,0.0319896464603604,0.11081077325434067,-0.2466033182346639,0.12972107062208932,0.7116041324570719,18
A,0.1,-3.0,2.5,-4.25,0.22978069281337535,0.2335820727546723,0.03949206613349787,0.10595676001297229,-0.24660331823466128,0.16014409869342575,0.9368447210012079,20
A,0.1,-3.0,2.5,-4.0,0.23027724716501974,0.23414810063446587,0.03954609890504979,0.10595172027394618,-0.24660331823466128,0.16036320674087098,0.9385637418330497,21
A,0.1,-3.0,2.5,-3.75,0.22736684394929776,0.2312263061764622,0.03922473321591835,0.10594449321722274,-0.24660331823466128,0.15906003818891487,0.928360774770769,21
A,0.1,-3.0,2.5,-3.5,0.22736684394929776,0.2312263061764622,0.03922473321591835,0.10594449321722274,-0.24660331823466128,0.15906003818891487,0.928360774770769,21
A,0.1,-3.0,2.75,-4.5,0.3019439603739513,0.31009911115502353,0.04732192937289614,0.10523243470156789,-0.23607758712951185,0.2004507498923877,1.2014963380817814,18
A,0.1,-3.0,2.75,-4.25,0.34433621448251944,0.3522252000525669,0.05126962848567751,0.10232905489537626,-0.23607758712951216,0.21717279098397,1.3474958976367675,18
A,0.1,-3.0,2.75,-4.0,0.3448566908106,0.35285235587631203,0.05132427345462509,0.10232381475420223,-0.23607758712951216,0.21740426136458518,1.34957938647144,19
A,0.1,-3.0,2.75,-3.75,0.34185160354016086,0.34983408033974883,0.05099926665598975,0.10231646236176686,-0.23607758712951216,0.2160275665135952,1.3372131791742263,19
A,0.1,-3.0,2.75,-3.5,0.34185160354016086,0.34983408033974883,0.05099926665598975,0.10231646236176686,-0.23607758712951216,0.2160275665135952,1.3372131791742263,19
A,0.1,-3.0,3.0,-4.5,0.2326138833168306,0.239096343656676,0.03952778550121949,0.10386676772197215,-0.23607758712951185,0.16743557057593358,0.9379809508244326,16
A,0.1,-3.0,3.0,-4.25,0.27368951206378894,0.2801660655773691,0.04344610593492981,0.10092514426965146,-0.23607758712951216,0.18403316665167066,1.0665046100974092,16
A,0.1,-3.0,3.0,-4.0,0.2742137167836333,0.28077742769562175,0.04350034423737137,0.10091984663539431,-0.23607758712951216,0.184262914435444,1.0683387088433416,17
A,0.1,-3.0,3.0,-3.75,0.27116219783335993,0.2776961720858552,0.04317775613128583,0.10091229913872786,-0.23607758712951216,0.18289646491345454,1.0574527156389015,17
A,0.1,-3.0,3.0,-3.5,0.27116219783335993,0.2776961720858552,0.04317775613128583,0.10091229913872786,-0.23607758712951216,0.18289646491345454,1.0574527156389015,17
A,0.1,-3.0,3.25,-4.5,0.14846076352207804,0.15138948124482193,0.030245491662314272,0.09897613971112315,-0.23607758712951224,0.12811674344045879,0.6628967011508158,14
A,0.1,-3.0,3.25,-4.25,0.1893434271171763,0.19232594957484683,0.03412882409269491,0.09588595100164318,-0.23607758712951257,0.14456613398870338,0.7731772325120498,14
A,0.1,-3.0,3.25,-4.0,0.18989103360684775,0.19293480136824548,0.03418257808305958,0.09588039509909947,-0.23607758712951257,0.144793830277107,0.7747509924362113,15
A,0.1,-3.0,3.25,-3.75,0.18667348565946212,0.18969402173316885,0.03386287047486114,0.09587232940334041,-0.23607758712951257,0.14343958224328984,0.7654101977391794,15
A,0.1,-3.0,3.25,-3.5,0.18667348565946212,0.18969402173316885,0.03386287047486114,0.09587232940334041,-0.23607758712951257,0.14343958224328984,0.7654101977391794,15
A,0.1,-2.75,2.25,-4.5,0.09228088281113113,0.09474640213012221,0.02439243782764211,0.11004068985258215,-0.2888215540897681,0.08445504666199788,0.5088089405378047,18
A,0.1,-2.75,2.25,-4.25,0.12715182428257707,0.13024553549596984,0.028286658862513914,0.10767910864567364,-0.2888215540897653,0.09793818522880209,0.6097507977400825,22
A,0.1,-2.75,2.25,-4.0,0.12763551267051454,0.1307741354786946,0.028340109177276362,0.10767416972702523,-0.2888215540897653,0.09812324868409336,0.611179510700592,23
A,0.1,-2.75,2.25,-3.75,0.12476478727022013,0.1278528829031844,0.02802220771220898,0.10766693654395679,-0.2888215540897653,0.09702256398599574,0.6026996185390074,23
A,0.1,-2.75,2.25,-3.5,0.12476478727022013,0.1278528829031844,0.02802220771220898,0.10766693654395679,-0.2888215540897653,0.09702256398599574,0.6026996185390074,23
A,0.1,-2.75,2.5,-4.5,0.11879992825595169,0.12215263274215209,0.027383770563220056,0.10980044804499194,-0.29000561140630665,0.09442496795296337,0.5857963282221124,18
A,0.1,-2.75,2.5,-4.25,0.19781440320642202,0.20238804543245362,0.03588455860036821,0.10498236685955105,-0.29000561140630604,0.12373746296271809,0.8252653837895456,20
A,0.1,-2.75,2.5,-4.0,0.19831410712832492,0.20295182121175942,0.035938403853768675,0.10497728730455251,-0.29000561140630604,0.1239231326576573,0.8268853738612079,21
A,0.1,-2.75,2.5,-3.75,0.19537468908403266,0.19997511676220991,0.03561815344890196,0.10496995120645493,-0.29000561140630604,0.12281884228439953,0.8172701876829895,21
A,0.1,-2.75,2.5,-3.5,0.19537468908403266,0.19997511676220991,0.03561815344890196,0.10496995120645493,-0.29000561140630604,0.12281884228439953,0.8172701876829895,21
A,0.1,-2.75,2.75,-4.5,0.26100756057657964,0.26960894526534296,0.042647623920714084,0.10417048985748464,-0.25554910680269627,0.16688621789486965,1.039680054121439,18
A,0.1,-2.75,2.75,-4.25,0.31242990186986713,0.3217405658330961,0.04762124748531127,0.10132130672568031,-0.25554910680269627,0.18634871426914656,1.2122594310655024,18
A,0.1,-2.75,2.75,-4.0,0.3129540436521001,0.3223659969627221,0.047675702811506016,0.10131602167721557,-0.25554910680269627,0.18656180570537215,1.2142228925687424,19
A,0.1,-2.75,2.75,-3.75,0.30991710394671235,0.3192875843327661,0.047351823933431625,0.1013085526759213,-0.25554910680269627,0.18529442159228873,1.202569087871015,19
A,0.1,-2.75,2.75,-3.5,0.30991710394671235,0.3192875843327661,0.047351823933431625,0.1013085526759213,-0.25554910680269627,0.18529442159228873,1.202569087871015,19
A,0.1,-2.75,3.0,-4.5,0.190446152619882,0.1968442612643087,0.03488826611449891,0.10278936732624211,-0.25554910680269627,0.13652274723634764,0.7955338022992653,16
A,0.1,-2.75,3.0,-4.25,0.2406590780028548,0.24796268508578337,0.039824876095651884,0.09990215293275123,-0.25554910680269627,0.15584040419440706,0.9474557197866147,16
A,0.1,-2.75,3.0,-4.0,0.2411870125047992,0.24857214684723047,0.039878926166657225,0.09989680836487035,-0.25554910680269627,0.15605190980943967,0.9491841582696292,17
A,0.1,-2.75,3.0,-3.75,0.23810203462982032,0.2454296705363218,0.03955745758717555,0.09988913948201558,-0.25554910680269627,0.1547939575375506,0.9389252942787334,17
A,0.1,-2.75,3.0,-3.5,0.23810203462982032,0.2454296705363218,0.03955745758717555,0.09988913948201558,-0.25554910680269627,0.1547939575375506,0.9389252942787334,17
A,0.1,-2.75,3.25,-4.5,0.10331905199541419,0.10592912664101709,0.025647400107364327,0.09784314152718307,-0.25554910680269716,0.10036192428238859,0.5406690325712644,14
A,0.1,-2.75,3.25,-4.25,0.15373920580965053,0.15717218610176792,0.030539929434731716,0.09480718355173974,-0.2555491068026973,0.11950708737288127,0.6710265860419209,14
A,0.1,-2.75,3.25,-4.0,0.15429104736847657,0.15777896190016866,0.030593496874442128,0.09480157213733552,-0.2555491068026973,0.11971670438301533,0.67250968351526,15
A,0.1,-2.75,3.25,-3.75,0.15103407243087222,0.15447053456285895,0.030274898796217364,0.09479336819098144,-0.2555491068026973,0.1184699847907972,0.6637070009704413,15
A,0.1,-2.75,3.25,-3.5,0.15103407243087222,0.15447053456285895,0.030274898796217364,0.09479336819098144,-0.2555491068026973,0.1184699847907972,0.6637070009704413,15
A,0.15,-3.75,2.25,-4.5,0.0997164718800041,0.09998368974712826,0.025083035321603164,0.11951881012903635,-0.27401039625327456,0.09154045125506223,0.5262637656614113,12
A,0.15,-3.75,2.25,-4.25,0.09219002504448415,0.09241383333818004,0.024162986148131393,0.11946127002234339,-0.2740103962532748,0.08818273495651213,0.5030512713506956,12
A,0.15,-3.75,2.25,-4.0,0.12643082067706754,0.12690866965691167,0.028333462637793128,0.11629482109008815,-0.2390012151194273,0.11854945015085001,0.6110017854663647,17
A,0.15,-3.75,2.25,-3.75,0.11472836973379145,0.1151947416018156,0.026935150799485275,0.11624726475628619,-0.24649768444234416,0.10927141510647906,0.5740192065032412,17
A,0.15,-3.75,2.25,-3.5,0.11379577685972148,0.11465918175594905,0.02682679483720163,0.11434824534394958,-0.23607758712951113,0.11363550078341222,0.5711870279907834,17
A,0.15,-3.75,2.5,-4.5,0.1558607270860589,0.15702368864765218,0.0319556841240618,0.11872932993828574,-0.26191565318978216,0.1220075384379831,0.7106430080009021,12
A,0.15,-3.75,2.5,-4.25,0.148311661379495,0.14938006740056797,0.03102946649922389,0.11867160635106458,-0.2619156531897834,0.11847121820069312,0.6846263443125993,12
A,0.15,-3.75,2.5,-4.0,0.24821690366658017,0.2496016235821597,0.04237368065327751,0.11179938355911054,-0.23607758712951216,0.17949048517694022,1.0305528540159,17
A,0.15,-3.75,2.5,-3.75,0.23609822928049048,0.2374801449755009,0.040956277145023146,0.11175054722150887,-0.23607758712951216,0.17348651196843407,0.9839389508285032,17
A,0.15,-3.75,2.5,-3.5,0.23739331754210657,0.23976054572641417,0.04084644175861363,0.1097739179281033,-0.23607758712951216,0.1730212607442708,0.9803691918043618,17
A,0.15,-3.75,2.75,-4.5,0.21609996040631066,0.21939095523330843,0.038370866199955556,0.1093744491364872,-0.23607758712951185,0.16253498125980653,0.9014965925714991,10
A,0.15,-3.75,2.75,-4.25,0.20794576126000103,0.21104033270029662,0.03743889071671691,0.10931195421807298,-0.23607758712951216,0.15858723046071263,0.8725772931490006,10
A,0.15,-3.75,2.75,-4.0,0.2990052437044384,0.3042166195854918,0.046725191445332825,0.10389204800467423,-0.23607758712951216,0.19792303036246886,1.1801853539524254,13
A,0.15,-3.75,2.75,-3.75,0.2915327045249455,0.29668351401770415,0.04590835503506918,0.1038681441573026,-0.23607758712951216,0.19446299664984232,1.1513288214436939,13
A,0.15,-3.75,2.75,-3.5,0.250354106664304,0.25438922814022086,0.041384532501997695,0.10347303420479081,-0.23607758712951216,0.17530055692789737,0.9979156144035026,13
A,0.15,-3.75,3.0,-4.5,0.19970247367334912,0.2026287149780811,0.03650024962316212,0.10926571268698272,-0.236077587129511,0.15461124483256541,0.8438700273395294,10
A,0.15,-3.75,3.0,-4.25,0.19153098503486057,0.1942706189895417,0.03556995308609179,0.10920309585590607,-0.23607758712951224,0.15067060587406841,0.8158271533080066,10
A,0.15,-3.75,3.0,-4.0,0.2790031952583245,0.28366001385999007,0.04453061575880235,0.10377190860511917,-0.23607758712951224,0.1886270369849758,1.103470302413077,13
A,0.15,-3.75,3.0,-3.75,0.27151763241443955,0.2761139169171417,0.043715491936848316,0.10374791381312949,-0.23607758712951224,0.18517425761754328,1.0756291562221545,13
A,0.15,-3.75,3.0,-3.5,0.23021642948235127,0.23375370463625586,0.039201154100450664,0.10335198943964576,-0.23607758712951224,0.1660519940800009,0.927614160881528,13
A,0.15,-3.75,3.25,-4.5,0.1991160105919183,0.20329852514650795,0.03621435108805615,0.10693280545073261,-0.23607758712951224,0.15340020850089825,0.8352087964068182,10
A,0.15,-3.75,3.25,-4.25,0.1907682716884774,0.19470313676509893,0.035284311155282744,0.106868803965418,-0.23607758712951257,0.14946065649140047,0.8072976484755274,10
A,0.15,-3.75,3.25,-4.0,0.2372935595810625,0.2403090103829746,0.03947591950268414,0.09990567371642776,-0.23607758712951257,0.16721587162371152,0.9363313039973788,11
A,0.15,-3.75,3.25,-3.75,0.22951073380401263,0.2324777790850217,0.03866474023081712,0.09988058687554784,-0.23607758712951257,0.16377980095842634,0.9107023788602793,11
A,0.15,-3.75,3.25,-3.5,0.18646739401634477,0.18854435482803844,0.034172248194069166,0.0994683545045782,-0.23607758712951257,0.1447500739463345,0.7744484614123757,11
A,0.15,-3.5,2.25,-4.5,0.049303693968529766,0.04959352594854618,0.019042202392158813,0.11787087622391876,-0.27401039625327284,0.06949445222712555,0.3798107972571989,12
A,0.15,-3.5,2.25,-4.25,0.04164769837205396,0.04188126138923469,0.018127575085162606,0.11781234514718587,-0.2740103962532736,0.06615652301165575,0.3588256628382418,12
A,0.15,-3.5,2.25,-4.0,0.0812678726087639,0.08149986362203485,0.02296925569507291,0.11566520892603924,-0.23900121511942665,0.09610518374810517,0.47342902434804746,17
A,0.15,-3.5,2.25,-3.75,0.06948342282527192,0.06970097468124062,0.021578238021881635,0.1156171449007011,-0.24649768444234432,0.08753931328279384,0.43960460172412597,17
A,0.15,-3.5,2.25,-3.5,0.10594396038363063,0.10675541518646267,0.025907762115155553,0.11406997723300351,-0.240912288256929,0.10754022678795591,0.5473577630776585,17
A,0.15,-3.5,2.5,-4.5,0.10590707102465707,0.10705144304592745,0.025874350550505687,0.11707164696103485,-0.2619156531897815,0.09878886670342452,0.5464978896811499,12
A,0.15,-3.5,2.5,-4.25,0.09822726249897701,0.0992614832355641,0.024953591142938825,0.1170129182403019,-0.261915653189782,0.09527338606546609,0.5229776605612617,12
A,0.15,-3.5,2.5,-4.0,0.20195918249752812,0.2028857745872977,0.03693623420441239,0.11114677894996063,-0.23607758712951216,0.156458029978717,0.8571522003085021,17
A,0.15,-3.5,2.5,-3.75,0.1897499194627398,0.1906706538322097,0.035526224451214894,0.11109739690561568,-0.23607758712951216,0.15048537594432973,0.8145189279471223,17
A,0.15,-3.5,2.5,-3.5,0.2295510401481162,0.2318719440757156,0.039914861142086755,0.10948446270506988,-0.23607758712951216,0.16907518255932302,0.9503341028833325,17
A,0.15,-3.5,2.75,-4.5,0.16295119981271597,0.16595211751548822,0.03225172784200936,0.10757386071492545,-0.23607758712951185,0.13661495033967838,0.719038077432794,10
A,0.15,-3.5,2.75,-4.25,0.15463133911360213,0.15742145180343664,0.03132524450720564,0.1075101151835162,-0.23607758712951216,0.1326904637076819,0.6928937356158329,10
A,0.15,-3.5,2.75,-4.0,0.24964485222257793,0.2536441540770797,0.04126504574058387,0.10319012270135275,-0.23607758712951216,0.1747944234873337,0.9940067155431991,13
A,0.15,-3.5,2.75,-3.75,0.2421107909238221,0.2460456485393684,0.04045247028233878,0.10316589642689666,-0.23607758712951216,0.1713524387223873,0.967614409262737,13
A,0.15,-3.5,2.75,-3.5,0.2421107909238221,0.2460456485393684,0.04045247028233878,0.10316589642689666,-0.23607758712951216,0.1713524387223873,0.967614409262737,13
A,0.15,-3.5,3.0,-4.5,0.14622823013704137,0.14883029254219343,0.030392134842649243,0.10746289304868081,-0.236077587129511,0.1287379086349958,0.6669410816809067,10
A,0.15,-3.5,3.0,-4.25,0.137890009888458,0.14029209747048518,0.029467320559954047,0.1073990209662399,-0.23607758712951224,0.1248204919333925,0.6415890676677531,10
A,0.15,-3.5,3.0,-4.0,0.22945183245327383,0.23295343841586447,0.03908191785631043,0.1030687339750067,-0.23607758712951224,0.16554692180444083,0.923842806004336,13
A,0.15,-3.5,3.0,-3.75,0.22190434701020048,0.22534192934244454,0.03827104605281506,0.10304441546540169,-0.23607758712951224,0.16211215354306188,0.8983791763306084,13
A,0.15,-3.5,3.0,-3.5,0.22190434701020048,0.22534192934244454,0.03827104605281506,0.10304441546540169,-0.23607758712951224,0.16211215354306188,0.8983791763306084,13
A,0.15,-3.5,3.25,-4.5,0.14450024524683608,0.1479858456904741,0.03010792111279903,0.10508985049310207,-0.23607758712951224,0.12753400896240868,0.6591109410280491,10
A,0.15,-3.5,3.25,-4.25,0.13597446543051808,0.13919917759929587,0.02918336192222637,0.10502451715048224,-0.23607758712951257,0.12361767280439175,0.6338780133087896,10
A,0.15,-3.5,3.25,-4.0,0.18556872741651084,0.18761796675381084,0.03405358895838395,0.09917397720241841,-0.23607758712951257,0.14424744581831944,0.7709767734599409,11
A,0.15,-3.5,3.25,-3.75,0.1777160084743311,0.1797163170938267,0.03324664112859299,0.09914853896243062,-0.23607758712951257,0.14082929909968042,0.7475364504879181,11
A,0.15,-3.5,3.25,-3.5,0.1777160084743311,0.1797163170938267,0.03324664112859299,0.09914853896243062,-0.23607758712951257,0.14082929909968042,0.7475364504879181,11
A,0.15,-3.25,2.25,-4.5,0.13313236940024892,0.13439844473029777,0.02909681720621471,0.1141929831941921,-0.2373537270800697,0.12258841503845058,0.6315346319925399,16
A,0.15,-3.25,2.25,-4.25,0.1252744007929801,0.12642817399715486,0.028173165518041277,0.11413286144167446,-0.23735372708007002,0.11869695860531909,0.6067211042033664,16
A,0.15,-3.25,2.25,-4.0,0.16790781802901592,0.16907579113663448,0.03306261768586238,0.11191365889190727,-0.23607758712951113,0.14004979501812842,0.7422319681694132,21
A,0.15,-3.25,2.25,-3.75,0.1609410189443282,0.16210287716947525,0.03225644318361054,0.1118911277999587,-0.23607758712951113,0.13663492403416846,0.7191721061553504,21
A,0.15,-3.25,2.25,-3.5,0.1609410189443282,0.16210287716947525,0.03225644318361054,0.1118911277999587,-0.23607758712951113,0.13663492403416846,0.7191721061553504,21
A,0.15,-3.25,2.5,-4.5,0.19221012346418206,0.1950944609007428,0.03599637632941044,0.11336566277263502,-0.23735372708007021,0.15165709328536148,0.8286310487885391,16
A,0.15,-3.25,2.5,-4.25,0.18432650067525916,0.18703590986938273,0.03506653203688215,0.1133053107829079,-0.23735372708007055,0.14773954666004702,0.8008199398757905,16
A,0.15,-3.25,2.5,-4.0,0.26292596673340535,0.2652919943010905,0.04358216692087091,0.10861993156369272,-0.23607758712951216,0.18460950677609958,1.0711084889020084,19
A,0.15,-3.25,2.5,-3.75,0.25576853141564526,0.2581368263892764,0.04276778324308261,0.10859699669165597,-0.23607758712951216,0.1811598625820426,1.0436956777248443,19
A,0.15,-3.25,2.5,-3.5,0.25576853141564526,0.2581368263892764,0.04276778324308261,0.10859699669165597,-0.23607758712951216,0.1811598625820426,1.0436956777248443,19
A,0.15,-3.25,2.75,-4.5,0.24062077430144005,0.24548517920527316,0.040657936319405064,0.10574689190988282,-0.23607758712951185,0.1722227713937968,0.9742566686611986,14
A,0.15,-3.25,2.75,-4.25,0.23220576503882703,0.23680984924528076,0.03972390810784954,0.10568231333307347,-0.23607758712951216,0.1682663254519668,0.9442307827558769,14
A,0.15,-3.25,2.75,-4.0,0.2815422184935469,0.2860339704271699,0.044634813930500394,0.10285367936325288,-0.23607758712951216,0.18906840955644696,1.1070545029077414,15
A,0.15,-3.25,2.75,-3.75,0.27399097545391693,0.2784262807988792,0.04381960879507307,0.1028294704567461,-0.23607758712951216,0.18561528575363503,1.0791659168980305,15
A,0.15,-3.25,2.75,-3.5,0.27399097545391693,0.2784262807988792,0.04381960879507307,0.1028294704567461,-0.23607758712951216,0.18561528575363503,1.0791659168980305,15
A,0.15,-3.25,3.0,-4.5,0.22090008304791228,0.22520923557337102,0.03847608130750135,0.10562841640992679,-0.236077587129511,0.16298066146530701,0.9047877118985941,14
A,0.15,-3.25,3.0,-4.25,0.2124638558401173,0.21652547462252003,0.03754401138988994,0.10556369353164921,-0.23607758712951224,0.1590325106520734,0.8758183588153778,14
A,0.15,-3.25,3.0,-4.0,0.26132110553879007,0.2652909034531218,0.04244462095273405,0.1027321538359601,-0.23607758712951224,0.17979098087549036,1.032912735789778,15
A,0.15,-3.25,3.0,-3.75,0.25375639017356594,0.2576701080677389,0.04163112498546728,0.1027078523803416,-0.23607758712951224,0.17634509693047834,1.006005476578368,15
A,0.15,-3.25,3.0,-3.5,0.25375639017356594,0.2576701080677389,0.04163112498546728,0.1027078523803416,-0.23607758712951224,0.17634509693047834,1.006005476578368,15
A,0.15,-3.25,3.25,-4.5,0.1553548204208374,0.15720650731234778,0.031060625728384084,0.10094136771794135,-0.23607758712951224,0.1315695662008957,0.6854954919691891,12
A,0.15,-3.25,3.25,-4.25,0.14648932782042784,0.14816997874605087,0.030135211450892818,0.10087336519788205,-0.23607758712951257,0.1276496079840082,0.6598612894163223,12
A,0.15,-3.25,3.25,-4.0,0.19604682502879625,0.19758406920559832,0.035000827186553174,0.09790764073443581,-0.23607758712951257,0.14825984801069514,0.7988698847311995,13
A,0.15,-3.25,3.25,-3.75,0.1880958199764668,0.18961015687621705,0.03419314015732322,0.09788189850621723,-0.23607758712951257,0.14483857012044438,0.7750603736666475,13
A,0.15,-3.25,3.25,-3.5,0.1880958199764668,0.18961015687621705,0.03419314015732322,0.09788189850621723,-0.23607758712951257,0.14483857012044438,0.7750603736666475,13
A,0.15,-3.0,2.25,-4.5,0.16502208492681011,0.16799925050279588,0.03272663895932637,0.1118763402129138,-0.23735372708007016,0.13788129372110594,0.7325864476377761,18
A,0.15,-3.0,2.25,-4.25,0.15702006129653226,0.15980158134171873,0.031799729374583974,0.11181507749736803,-0.2373537270800707,0.13397611137513932,0.7062360526644889,18
A,0.15,-3.0,2.25,-4.0,0.20128511620355588,0.20446753363253933,0.03670642757751352,0.10954840169063272,-0.23607758712951113,0.15548459311123228,0.8501400077576944,23
A,0.15,-3.0,2.25,-3.75,0.1941754310074328,0.1972943525390315,0.03589740954324783,0.10952547652847612,-0.23607758712951113,0.15205767722267793,0.8256518947709846,23
A,0.15,-3.0,2.25,-3.5,0.1941754310074328,0.1972943525390315,0.03589740954324783,0.10952547652847612,-0.23607758712951113,0.15205767722267793,0.8256518947709846,23
A,0.15,-3.0,2.5,-4.5,0.22560649124458457,0.23100555296804184,0.03965053415020159,0.11103099202482328,-0.23735372708007033,0.16705250276868683,0.9418903593798564,18
A,0.15,-3.0,2.5,-4.25,0.2175774533483732,0.222711532240454,0.038717410118601636,0.1109694757668985,-0.23735372708006983,0.16312113820542853,0.9123567231020027,18
A,0.15,-3.0,2.5,-4.0,0.29966324208776923,0.30525618075792726,0.04726308127928158,0.10618014000621463,-0.23607758712951216,0.20020147551471312,1.199386043725494,21
A,0.15,-3.0,2.5,-3.75,0.2923504345086185,0.29787951936618207,0.046445825114143746,0.10615677345949542,-0.23607758712951216,0.19673966376428428,1.1702753744170522,21
A,0.15,-3.0,2.5,-3.5,0.2923504345086185,0.29787951936618207,0.046445825114143746,0.10615677345949542,-0.23607758712951216,0.19673966376428428,1.1702753744170522,21
A,0.15,-3.0,2.75,-4.5,0.26900441963539445,0.2756717259911959,0.043616405928868396,0.10475532900349183,-0.23607758712951185,0.18475453963760013,1.0722685496968927,16
