date,strategy,benchmark_tlt,weight_tlt,net_return,z_final,z_rr,z_yc,regime_hmm,regime_yc
2010-11-02,0.9364930983703967,0.8410826423835662,0.0,0.00018150467374522528,0.8955471837119118,1.474534462704662,-1.4474681974818753,CALM,BEAR_STEEP
2010-11-03,0.936832992426606,0.8239244898453394,0.0,0.0003629434715544111,0.695226277614361,1.274213556607111,-1.4474681974818753,CALM,BEAR_STEEP
2010-11-04,0.936832992426606,0.8303379740465213,0.0,0.0,-0.7516249906752368,-0.17785306203492107,-1.4344298216007891,CALM,BEAR_STEEP
2010-11-05,0.9365780718844491,0.8160950415997408,0.0,-0.00027210884353745524,-0.35613524040417055,0.21250053815487369,-1.4215894463976106,CALM,BEAR_STEEP
2010-11-08,0.9365780718844491,0.8197598897147018,0.0,0.0,-0.6916684670736436,-0.12809203681547654,-1.4089410756454177,CALM,BEAR_STEEP
2010-11-09,0.9364930983703967,0.8016855251477347,0.0,-9.072763563788833e-05,-0.5633441416587324,0.0002322885994346935,-1.4089410756454177,CALM,BEAR_STEEP
2010-11-10,0.9364930983703967,0.8027683211817004,0.0,0.0,-0.7249043117186149,-0.1613278814604479,-1.4089410756454177,CALM,BEAR_STEEP
2010-11-12,0.9365780795952942,0.7984348889486008,0.0,9.074410163334434e-05,0.4850311979122838,1.0486076281704508,-1.4089410756454177,CALM,BEAR_STEEP
2010-11-15,0.9365780795952942,0.7817678418982178,0.0,0.0,0.4656653468444275,1.0292417771025946,-1.4089410756454177,CALM,BEAR_STEEP
2010-11-16,0.9365780795952942,0.7892680130708901,0.0,0.0,0.9847028898502085,1.5482793201083755,-1.4089410756454177,CALM,BEAR_STEEP
2010-11-17,0.9366630608201916,0.7967681842435624,0.0,9.073586788854726e-05,0.7210817767657743,1.2846582070239414,-1.4089410756454177,CALM,BEAR_STEEP
2010-11-18,0.936578079595294,0.800018258418387,0.0,-9.072763563788833e-05,0.05120085604562852,0.6147772863037956,-1.4089410756454177,CALM,BEAR_STEEP
2010-11-19,0.9367480420450892,0.80493503729825,0.0,0.00018147173577731657,0.08520453442777831,0.6487809646859454,-1.4089410756454177,CALM,BEAR_STEEP
2010-11-22,0.9368330232699867,0.8083517819435786,0.0,9.07194048807014e-05,-0.9634031347398555,-0.3998267044816884,-1.4089410756454177,CALM,BEAR_STEEP
2010-11-23,0.9364930983703968,0.8123518732356705,0.0,-0.00036284470246727984,0.29403473396633606,0.8576111642245031,-1.4089410756454177,CALM,BEAR_STEEP
2010-11-24,0.9365780795952943,0.7978515423018371,0.0,9.074410163334434e-05,0.7290955961237581,1.2926720263819251,-1.4089410756454177,CALM,BEAR_STEEP
2010-11-26,0.9365780795952943,0.8089351285903417,0.0,0.0,0.7367000764438772,1.3002765067020443,-1.4089410756454177,CALM,BEAR_STEEP
2010-11-29,0.9364081171454993,0.8158519531162507,0.0,-0.00018147173577709452,-0.44347733456099037,0.12009909569717672,-1.4089410756454177,CALM,BEAR_STEEP
2010-11-30,0.9366630608201917,0.8201020501140982,0.0,0.00027225701061794894,-0.14663840243119747,0.4169380278269696,-1.4089410756454177,CALM,BEAR_STEEP
2010-12-01,0.9364081171454992,0.808560120031708,0.0,-0.00027218290691344293,0.8050717230741727,1.3686481533323398,-1.4089410756454177,CALM,BEAR_STEEP
2010-12-02,0.936578079595294,0.7970181899493176,0.0,0.00018150467374522528,1.7047315704345725,1.9798633156726397,-0.687829363095168,CALM,BEAR_FLAT
2010-12-03,0.9366630608201915,0.7907680473054239,0.0,9.073586788854726e-05,1.1718533188064417,1.7383010295906978,-1.4161192769606399,CALM,BEAR_STEEP
