date,daily_ret,equity,turnover,exposure
2010-07-21,0.002972777512486148,1.0172442162461826,0.0,1.0
2010-07-22,-0.002165266067916262,1.0150416118619607,0.0,1.0
2010-07-23,-0.0019235461897542455,1.0130891324370217,0.0,1.0
2010-07-26,-0.00032189653921815625,1.0127630225513709,0.0,1.0
2010-07-27,-0.0017733072743032644,1.0109670825163353,0.0,1.0
2010-07-28,0.0014045779863470238,1.0123870646253592,0.0,1.0
2010-07-29,0.0006187397654634826,1.0130134687602839,0.0,1.0
2010-07-30,0.0028069641829071303,1.0158569612838966,0.0,1.0
2010-08-02,-0.003090441326488655,1.0127175149489436,0.0,1.0
2010-08-03,0.0017203222814320138,1.0144597154547066,0.0,1.0
2010-08-04,-0.00172945904752949,1.0127052489214592,0.0,1.0
2010-08-05,0.001521441839738844,1.0142460210584916,0.0,1.0
2010-08-06,0.0023565916931294006,1.0166361848065075,0.0,1.0
2010-08-09,-0.0006448752920930403,1.0159805812498781,0.0,1.0
2010-08-10,0.0012963646570703555,1.0172976625676802,0.0,1.0
2010-08-11,0.0023781432956632583,1.0197169421836094,0.0,1.0
2010-08-12,-0.0007852356997648145,1.0189162240369518,0.0,1.0
2010-08-13,0.0019837826944421547,1.0209375324092826,0.0,1.0
2010-08-16,0.0040972748862758614,1.0251205941212795,0.0,1.0
2010-08-17,-0.0014108179080480631,1.0236743356291844,0.0,1.0
2010-08-18,0.00012137965869155336,1.0237985888706544,0.0,1.0
2010-08-19,0.0024888745069465987,1.0263466950787425,0.0,1.0
2010-08-20,-0.0007923251517418159,1.0255334947778245,0.0,1.0
2010-08-23,0.0003967609764813409,1.025940386448627,0.0,1.0
2010-08-24,0.0028947855065453005,1.028910263809898,0.0,1.0
2010-08-25,-0.0009673410674717838,1.0279149566569714,0.0,1.0
2010-08-26,0.0016294035279451422,1.029589844913776,0.0,1.0
2010-08-27,-0.00520548388034045,1.024230331572715,0.0,1.0
2010-08-30,0.004212041685439594,1.028544432424791,0.0,1.0
2010-08-31,0.001582978888443479,1.0301725965471453,0.0,1.0
2010-09-01,-0.00437543290691366,1.0256651454684123,0.0,1.0
2010-09-02,-0.0019635053912946234,1.023651246425622,0.0,1.0
2010-09-03,-0.0024220550907921904,1.0211719067130212,0.0,1.0
2010-09-07,0.0038090969874356177,1.0250616495465357,0.0,1.0
2010-09-08,-0.0015458561997411403,1.0234770516404672,0.0,1.0
2010-09-09,-0.003801274358717974,1.01958653456733,0.0,1.0
2010-09-10,-0.0010455534513300426,1.0185205023471835,0.0,1.0
2010-09-13,0.0023636458414805187,1.020927924097019,0.0,1.0
2010-09-14,0.0014153112341662604,1.0223728548572675,0.0,1.0
2010-09-15,-0.0020313209196556933,1.0202960874895077,0.0,1.0
2010-09-16,-0.001531602250264928,1.0187333997059722,0.0,1.0
2010-09-17,0.0008331240593877286,1.019582131011369,0.0,1.0
2010-09-20,0.0012361726130357515,1.020842510518466,0.0,1.0
2010-09-21,0.003283391207926246,1.0241943358421797,0.0,1.0
2010-09-22,0.001104900889014251,1.025325969074375,0.0,1.0
2010-09-23,-0.00025772325580580185,1.025061718727363,0.0,1.0
2010-09-24,-0.001404111486659516,1.0236224177935629,0.0,1.0
2010-09-27,0.003221700505080563,1.0269202226539802,0.0,1.0
2010-09-28,0.0013655086641674447,1.028322491115423,0.0,1.0
2010-09-29,-0.0008538192319820384,1.027444489595829,0.0,1.0
2010-09-30,-0.0002090977296632416,1.0272296532856995,0.0,1.0
2010-10-01,-0.0013667690809980731,1.0258256675565043,0.0,1.0
2010-10-04,0.0008680987866790614,1.0267161855738545,0.0,1.0
2010-10-05,-0.0004005938273975862,1.0263048894074245,0.0,1.0
2010-10-06,0.0024093967472891514,1.0287776650696896,0.0,1.0
2010-10-07,-0.0005143170445632032,1.0282485471814784,0.0,1.0
2010-10-08,-0.00029282024980832773,1.0279474551850276,0.0,1.0
2010-10-11,0.0001710370548167111,1.0281232722902687,0.0,1.0
2010-10-12,-0.0017586980958483591,1.0263151138489943,0.0,1.0
2010-10-13,-7.846399494044505e-05,1.026234585065094,0.0,1.0
2010-10-14,-0.002584399039589411,1.0235823853890584,0.0,1.0
2010-10-15,-0.0019983077334992166,1.021536952792462,0.0,1.0
2010-10-18,0.0018333042243389706,1.023409740803335,0.0,1.0
2010-10-19,0.0013135830950098872,1.0247540745381227,0.0,1.0
2010-10-20,0.00019075514578151693,1.0249495516510014,0.0,1.0
2010-10-21,-0.0021489909807221015,1.0227469443088082,0.0,1.0
2010-10-22,0.0006885622969246528,1.023451169293954,0.0,1.0
2010-10-25,0.00023344091311614014,1.023690084669444,0.0,1.0
2010-10-26,-0.003041588288239391,1.0205764408971265,0.0,1.0
2010-10-27,-0.002113258396053961,1.0184196991645857,0.0,1.0
2010-10-28,0.0018137392749408075,1.020266846971334,0.0,1.0
2010-10-29,0.0018374198640309465,1.0221415055425715,0.0,1.0
2010-11-01,-0.0015154781663848974,1.020592472407966,0.0,1.0
2010-11-02,0.0018656363628013566,1.0224965268360917,0.0,1.0
2010-11-03,-0.0014413159587233692,1.0210227862742236,0.0,1.0
2010-11-04,0.0021917842574069443,1.023260647943633,0.0,1.0
2010-11-05,-0.0028317818035986375,1.0203629970604478,0.0,1.0
2010-11-08,0.0003514438721490159,1.0207215973831323,0.0,1.0
2010-11-09,-0.004264503674136574,1.0163687263808214,0.0,1.0
2010-11-10,0.0009116650068019157,1.0172953141826706,0.0,1.0
2010-11-11,-0.0006846655217975724,1.0165988071555634,0.0,1.0
2010-11-12,-0.002035482246942777,1.014529538331335,0.0,1.0
2010-11-15,-0.004711255219820794,1.0097498307482093,0.0,1.0
2010-11-16,0.002294071055125123,1.0120662686078463,0.0,1.0
2010-11-17,0.0008061397400804926,1.012882135446566,0.0,1.0
2010-11-18,-1.0704636298615195e-05,1.0128712929116928,0.0,1.0
2010-11-19,0.0007413334004454661,1.0136221682314808,0.0,1.0
2010-11-22,0.0016978720383062492,1.0153431689683283,0.0,1.0
2010-11-23,0.0009825471487740418,1.0163407915040255,0.0,1.0
2010-11-24,-0.003837357327279284,1.0124407287207347,0.0,1.0
2010-11-26,0.002067354069121085,1.0145338021809995,0.0,1.0
2010-11-29,0.0013431811868387365,1.015896504897501,0.0,1.0
2010-11-30,0.0009716312642067239,1.0168835817028579,0.0,1.0
2010-12-01,-0.004667115355225078,1.012137668724216,0.0,1.0
2010-12-02,-0.002106117840317363,1.0100059875232588,0.0,1.0
2010-12-03,-0.00040834160390684657,1.009593560058358,0.0,1.0
2010-12-06,0.0028569860858883613,1.0124779548118474,0.0,1.0
2010-12-07,-0.0055484255275591934,1.0068602962812785,0.0,1.0
2010-12-08,-0.002989707703472458,1.0038500782971658,0.0,1.0
2010-12-09,0.0005332280656974522,1.0043853593326666,0.0,1.0
2010-12-10,-0.002138205224470465,1.0022377773099598,0.0,1.0
2010-12-13,0.0011697188519911588,1.003410113732257,0.0,1.0
2010-12-14,-0.0033455096013647267,1.0000531955626593,0.0,1.0
2010-12-15,-0.002049199445263226,0.9980038871090785,0.0,1.0
2010-12-16,0.0015286154394884796,0.9995294512595829,0.0,1.0
2010-12-17,0.0035570687982360186,1.0030848462835764,0.0,1.0
2010-12-20,7.867222558731452e-06,1.0030927377753074,0.0,1.0
2010-12-21,0.0009986733174349575,1.0040944997274364,0.0,1.0
2010-12-22,-0.0013794229712608273,1.0027094287091958,0.0,1.0
2010-12-23,-0.001091952315413499,1.0016145178268299,0.0,1.0
2010-12-27,0.0015037183658392081,1.0031206639727774,0.0,1.0
2010-12-28,-0.00515772067994384,0.9979468477797261,0.0,1.0
2010-12-29,0.004401128410909177,1.0023389400040665,0.0,1.0
2010-12-30,-0.0005228455425261623,1.001814871557185,0.0,1.0
2010-12-31,0.002287959335464297,1.0041069832449714,0.0,1.0
2011-01-03,-0.001319350349778071,1.0027822143454126,0.0,1.0
2011-01-04,0.00038556586636784746,1.0031688529386649,0.0,1.0
2011-01-05,-0.004568736590191869,0.9985856386941032,0.0,1.0
2011-01-06,0.0015819071929890796,1.000165308498769,0.0,1.0
2011-01-07,0.0020052301817577067,1.0021708701621177,0.0,1.0
2011-01-10,0.0014829094357332422,1.003656998801698,0.0,1.0
2011-01-11,-0.0014003619006583336,1.0022515157792469,0.0,1.0
2011-01-12,-0.0013153670438075717,1.0009331871657847,0.0,1.0
2011-01-13,0.002257809315580446,1.0031931034400414,0.0,1.0
2011-01-14,-0.0006693123934672935,1.002521653862868,0.0,1.0
2011-01-18,-0.0014700068927241358,1.0010479401215844,0.0,1.0
2011-01-19,0.0013009350868018878,1.0023502385104592,0.0,1.0
2011-01-20,-0.0030360784169356663,0.9993070245851073,0.0,1.0
2011-01-21,0.0014250592304321822,1.000731096284528,0.0,1.0
2011-01-24,5.3691463709564634e-05,1.000784827001867,0.0,1.0
2011-01-25,0.0021134135784461132,1.0028998992443559,0.0,1.0
2011-01-26,-0.0027184941456543216,1.0001735217395828,0.0,1.0
2011-01-27,0.0013251380353499565,1.00149888971519,0.0,1.0
2011-01-28,0.0013055227533687445,1.0028063693031866,0.0,1.0
2011-01-31,-0.0013199624932307568,1.0014827025077335,0.0,1.0
2011-02-01,-0.002611874570048446,0.9988669553047103,0.0,1.0
2011-02-02,-0.000671788751243125,0.9981959277201481,0.0,1.0
2011-02-03,-0.002158362163508009,0.9960414593979892,0.0,1.0
2011-02-04,-0.002449790699959645,0.9936013662939818,0.0,1.0
2011-02-07,0.00038182396289932375,0.9939807471052025,0.0,1.0
2011-02-08,-0.002578230797786187,0.9914180353306093,0.0,1.0
2011-02-09,0.0020537811288879166,0.9934541909824105,0.0,1.0
2011-02-10,-0.0017673328848866795,0.9916984267210588,0.0,1.0
2011-02-11,0.002119182382568387,0.9938000165557869,0.0,1.0
2011-02-14,0.00051907957703071,0.9943158778480338,0.0,1.0
2011-02-15,0.000598787627794946,0.9949112618938092,0.0,1.0
2011-02-16,-0.0004394016179880389,0.9944740962755785,0.0,1.0
2011-02-17,0.0009675294370825138,0.9954362792381412,0.0,1.0
2011-02-18,-0.00021040211171199062,0.9952268373429147,0.0,1.0
2011-02-22,0.003582893796951706,0.9987926294049906,0.0,1.0
2011-02-23,-7.599673522447911e-05,0.9987167244259895,0.0,1.0
2011-02-24,0.001152263171729877,0.9998675089265361,0.0,1.0
2011-02-25,0.001218741042026913,1.0010860884962542,0.0,1.0
2011-02-28,0.0002860964225102827,1.0013724956447978,0.0,1.0
2011-03-01,-0.00024074405641119216,1.0011314211682176,0.0,1.0
2011-03-02,-0.002630736150234885,0.9984977085474144,0.0,1.0
2011-03-03,-0.0028611068372819434,0.9956408999264791,0.0,1.0
2011-03-04,0.0023840379073780207,0.9980145455740398,0.0,1.0
2011-03-07,-0.0008572106325230404,0.9971590368941611,0.0,1.0
2011-03-08,-0.001089255514990932,0.996072875913901,0.0,1.0
2011-03-09,0.0022356749460242208,0.998299771086996,0.0,1.0
2011-03-10,0.0023836719371445685,1.000679390236194,0.0,1.0
2011-03-11,0.0003171303450170004,1.0009967360364709,0.0,1.0
2011-03-14,0.000606216843013461,1.0016035571176576,0.0,1.0
2011-03-15,0.002076620066993928,1.0036835071635406,0.0,1.0
2011-03-16,0.003134102272108538,1.0068291539238197,0.0,1.0
2011-03-17,-0.001517124680566623,1.0053016685652878,0.0,1.0
2011-03-18,1.8364919870072626e-05,1.0053201308498763,0.0,1.0
2011-03-21,-0.0019009473665369914,1.0034090701946106,0.0,1.0
2011-03-22,0.000327190263274063,1.003737375872459,0.0,1.0
2011-03-23,-0.00031122553548951177,1.0034249871701624,0.0,1.0
2011-03-24,-0.0018410353713772015,1.0015776462762584,0.0,1.0
2011-03-25,-0.0009317546475096448,1.0006444216494987,0.0,1.0
2011-03-28,5.066136131075212e-06,1.0006494910503576,0.0,1.0
2011-03-29,-0.0014701146756532645,0.9991784215483795,0.0,1.0
2011-03-30,0.0016093028009798462,1.000786402180856,0.0,1.0
2011-03-31,-0.000926751379990088,0.9998589220015595,0.0,1.0
2011-04-01,-2.886612618091682e-05,0.9998300599477539,0.0,1.0
2011-04-04,0.0006923374729564856,1.0005222797648439,0.0,1.0
2011-04-05,-0.001662117869554532,0.9988592938047594,0.0,1.0
2011-04-06,-0.002380667365522035,0.99648134208125,0.0,1.0
2011-04-07,0.00014506102066311883,0.996625892681804,0.0,1.0
2011-04-08,-0.001146596712612803,0.9954831647095502,0.0,1.0
2011-04-11,0.000254131753992627,0.995736148592268,0.0,1.0
2011-04-12,0.0026907738833011506,0.9984154494155589,0.0,1.0
2011-04-13,0.0013930517433709062,0.9998062937979757,0.0,1.0
2011-04-14,-0.0007877330830233793,0.999018713303736,0.0,1.0
2011-04-15,0.003098048145145191,1.002113721375452,0.0,1.0
2011-04-18,0.0009045261321789895,1.0030201594238513,0.0,1.0
2011-04-19,0.0007054447774086361,1.0037277347569524,0.0,1.0
2011-04-20,-0.0013130806316302573,1.0024097593090129,0.0,1.0
2011-04-21,-0.0001240483130252747,1.0022854120694105,0.0,1.0
2011-04-25,0.0010054173651180794,1.0032931272275096,0.0,1.0
2011-04-26,0.001987338773432766,1.0052870105603675,0.0,1.0
2011-04-27,-0.0013713572736110576,1.003908402906369,0.0,1.0
2011-04-28,0.0014930426675326186,1.0054072809862027,0.0,1.0
2011-04-29,0.0008430608810092857,1.006254900534284,0.0,1.0
2011-05-02,-0.0009131789933139666,1.0053360096971968,0.0,1.0
2011-05-03,0.001111425003640537,1.0064533652754346,0.0,1.0
2011-05-04,0.0009392790123337802,1.0073987057983305,0.0,1.0
2011-05-05,0.0019574422637357062,1.0093706306014927,0.0,1.0
2011-05-06,-0.00032311524548842653,1.009044487562397,0.0,1.0
2011-05-09,0.00017079872372356025,1.009216831073053,0.0,1.0
2011-05-10,-0.0017322210399519913,1.0074686444443945,0.0,1.0
2011-05-11,0.0014494999726009951,1.008928970216913,0.0,1.0
2011-05-12,-0.0010928129654994207,1.007826399556992,0.0,1.0
2011-05-13,0.0017460667373521107,1.0095861317102839,0.0,1.0
2011-05-16,0.001124366535148938,1.0107212765711295,0.0,1.0
2011-05-17,0.001633025951101135,1.0123718106451,0.0,1.0
2011-05-18,-0.0025144052004657264,1.009826297699609,0.0,1.0
2011-05-19,0.00018500502739744924,1.0100131206414817,0.0,1.0
2011-05-20,0.0005313070318245305,1.0105497477147136,0.0,1.0
2011-05-23,0.0008371044875170124,1.0113956834433848,0.0,1.0
2011-05-24,0.000540757356016237,1.01194260309905,0.0,1.0
2011-05-25,-0.00030877401320871504,1.0116301415203541,0.0,1.0
2011-05-26,0.0020320997719581986,1.0136858749002438,0.0,1.0
2011-05-27,9.49611338639791e-05,1.013782135660306,0.0,1.0
2011-05-31,0.0005647024146299424,1.0143546208802223,0.0,1.0
2011-06-01,0.001960159770857873,1.0163429180014556,0.0,1.0
2011-06-02,-0.0031807376357157417,1.0131101978313752,0.0,1.0
2011-06-03,0.0013549270126301054,1.014482888205188,0.0,1.0
2011-06-06,-0.0008125633410464359,1.0136585566001135,0.0,1.0
2011-06-07,0.0010240189898722205,1.0146965622113184,0.0,1.0
2011-06-08,0.0012925673938068544,1.0160081259022407,0.0,1.0
2011-06-09,-0.0013912932826955673,1.0145945606215088,0.0,1.0
2011-06-10,0.0014910052539875676,1.0161073264420626,0.0,1.0
2011-06-13,-0.0009638854965811615,1.0151279153271353,0.0,1.0
2011-06-14,-0.0032391637300582237,1.011839749802438,0.0,1.0
2011-06-15,0.004197283892392524,1.0160867284859663,0.0,1.0
2011-06-16,0.0009654998347127606,1.0170677600543734,0.0,1.0
2011-06-17,-0.0005097916673912907,1.0165492673851253,0.0,1.0
2011-06-20,-0.0001080502069846818,1.0164394290263743,0.0,1.0
2011-06-21,-0.0006804663436239183,1.0157477762045894,0.0,1.0
2011-06-22,1.2999673485163738e-05,1.0157609805940235,0.0,1.0
2011-06-23,0.0019172181398615688,1.0177084159717822,0.0,1.0
2011-06-24,0.0004540665743758384,1.018170523345936,0.0,1.0
2011-06-27,-0.0024824949090251546,1.0156429202052102,0.0,1.0
2011-06-28,-0.0029025335713058578,1.0126949825328555,0.0,1.0
2011-06-29,-0.001744361335861695,1.0109284765603042,0.0,1.0
2011-06-30,-0.0009228470409726594,1.0099955442070754,0.0,1.0
2011-07-01,-0.0015935555460400634,1.0083860602061285,0.0,1.0
2011-07-05,0.0017145835475589617,1.0101150223545456,0.0,1.0
2011-07-06,0.0009728644799897882,1.0110977273804984,0.0,1.0
2011-07-07,-0.001339259853382068,1.009743604786372,0.0,1.0
2011-07-08,0.0037197185800221123,1.0134995668341544,0.0,1.0
2011-07-11,0.0031851467500409814,1.0167277116856241,0.0,1.0
