DATE,steep_2s5s,steep_5s10s,steep_10s20s,steep_20s30s,steep_2s10s,steep_2s30s,steep_5s30s,steep_10s30s,flat_10s2s,flat_30s2s,flat_30s5s,flat_30s10s,bfly_2s5s10s_pos,bfly_2s5s10s_neg,bfly_2s10s30s_pos,bfly_2s10s30s_neg,bfly_5s10s30s_pos,bfly_5s10s30s_neg,bh_tlt,bh_shv,bh_ief,bh_50_50,barbell_shy_tlt,barbell_shy_ief,barbell_iei_tlt
2012-01-11,0.0,0.0,2.0907563381723548e-17,0.0,2.022238974357439e-18,0.0,0.0,4.388029524714636e-17,1.6344490437090248e-17,6.287563220588731e-18,9.935863286094656e-19,7.933708292533421e-18,9.945357581437875e-18,1.4632894216093912e-18,8.026636429741248e-18,0.0,4.550736901748336e-19,0.0,0.007301559317721655,2.814973160155873e-18,0.9926984405822784,0.0,0.0,3.5413763650090066e-18,6.313980626641892e-17
2012-01-12,0.0,0.0,2.0907563381723548e-17,0.0,2.022238974357439e-18,0.0,0.0,4.388029524714636e-17,1.6344490437090248e-17,6.287563220588731e-18,9.935863286094656e-19,7.933708292533421e-18,9.945357581437875e-18,1.4632894216093912e-18,8.026636429741248e-18,0.0,4.550736901748336e-19,0.0,0.007301559317721655,2.814973160155873e-18,0.9926984405822784,0.0,0.0,3.5413763650090066e-18,6.313980626641892e-17
2012-01-13,0.0,0.0,2.0907563381723548e-17,0.0,2.022238974357439e-18,0.0,0.0,4.388029524714636e-17,1.6344490437090248e-17,6.287563220588731e-18,9.935863286094656e-19,7.933708292533421e-18,9.945357581437875e-18,1.4632894216093912e-18,8.026636429741248e-18,0.0,4.550736901748336e-19,0.0,0.007301559317721655,2.814973160155873e-18,0.9926984405822784,0.0,0.0,3.5413763650090066e-18,6.313980626641892e-17
2012-01-17,0.0,0.0,2.0907563381723548e-17,0.0,2.022238974357439e-18,0.0,0.0,4.388029524714636e-17,1.6344490437090248e-17,6.287563220588731e-18,9.935863286094656e-19,7.933708292533421e-18,9.945357581437875e-18,1.4632894216093912e-18,8.026636429741248e-18,0.0,4.550736901748336e-19,0.0,0.007301559317721655,2.814973160155873e-18,0.9926984405822784,0.0,0.0,3.5413763650090066e-18,6.313980626641892e-17
2012-01-18,0.0,0.0,2.0907563381723548e-17,0.0,2.022238974357439e-18,0.0,0.0,4.388029524714636e-17,1.6344490437090248e-17,6.287563220588731e-18,9.935863286094656e-19,7.933708292533421e-18,9.945357581437875e-18,1.4632894216093912e-18,8.026636429741248e-18,0.0,4.550736901748336e-19,0.0,0.007301559317721655,2.814973160155873e-18,0.9926984405822784,0.0,0.0,3.5413763650090066e-18,6.313980626641892e-17
2012-01-19,0.0,0.0,2.0907563381723548e-17,0.0,2.022238974357439e-18,0.0,0.0,4.388029524714636e-17,1.6344490437090248e-17,6.287563220588731e-18,9.935863286094656e-19,7.933708292533421e-18,9.945357581437875e-18,1.4632894216093912e-18,8.026636429741248e-18,0.0,4.550736901748336e-19,0.0,0.007301559317721655,2.814973160155873e-18,0.9926984405822784,0.0,0.0,3.5413763650090066e-18,6.313980626641892e-17
2012-01-20,0.0,0.0,2.0907563381723548e-17,0.0,2.022238974357439e-18,0.0,0.0,4.388029524714636e-17,1.6344490437090248e-17,6.287563220588731e-18,9.935863286094656e-19,7.933708292533421e-18,9.945357581437875e-18,1.4632894216093912e-18,8.026636429741248e-18,0.0,4.550736901748336e-19,0.0,0.007301559317721655,2.814973160155873e-18,0.9926984405822784,0.0,0.0,3.5413763650090066e-18,6.313980626641892e-17
2012-01-23,0.0,0.0,2.0907563381723548e-17,0.0,2.022238974357439e-18,0.0,0.0,4.388029524714636e-17,1.6344490437090248e-17,6.287563220588731e-18,9.935863286094656e-19,7.933708292533421e-18,9.945357581437875e-18,1.4632894216093912e-18,8.026636429741248e-18,0.0,4.550736901748336e-19,0.0,0.007301559317721655,2.814973160155873e-18,0.9926984405822784,0.0,0.0,3.5413763650090066e-18,6.313980626641892e-17
2012-01-24,0.0,0.0,2.0907563381723548e-17,0.0,2.022238974357439e-18,0.0,0.0,4.388029524714636e-17,1.6344490437090248e-17,6.287563220588731e-18,9.935863286094656e-19,7.933708292533421e-18,9.945357581437875e-18,1.4632894216093912e-18,8.026636429741248e-18,0.0,4.550736901748336e-19,0.0,0.007301559317721655,2.814973160155873e-18,0.9926984405822784,0.0,0.0,3.5413763650090066e-18,6.313980626641892e-17
2012-01-25,0.0,0.0,2.0907563381723548e-17,0.0,2.022238974357439e-18,0.0,0.0,4.388029524714636e-17,1.6344490437090248e-17,6.287563220588731e-18,9.935863286094656e-19,7.933708292533421e-18,9.945357581437875e-18,1.4632894216093912e-18,8.026636429741248e-18,0.0,4.550736901748336e-19,0.0,0.007301559317721655,2.814973160155873e-18,0.9926984405822784,0.0,0.0,3.5413763650090066e-18,6.313980626641892e-17
2012-01-26,0.0,0.0,5.436033454643303e-17,0.09910573492693256,8.43389374469439e-18,2.2299011001856445e-18,0.0,0.0,0.0,0.0,2.3877413634712405e-18,0.0,1.611341272900294e-17,0.0,1.069493199915665e-19,0.0,1.6534202570677073e-17,1.2390045006641357e-17,0.0,0.0,0.9008942649730665,2.7589891327777475e-16,5.365135302127869e-17,3.4030684796812174e-17,3.6771018219897973e-16
2012-01-27,0.0,0.0,5.436033454643303e-17,0.09910573492693256,8.43389374469439e-18,2.2299011001856445e-18,0.0,0.0,0.0,0.0,2.3877413634712405e-18,0.0,1.611341272900294e-17,0.0,1.069493199915665e-19,0.0,1.6534202570677073e-17,1.2390045006641357e-17,0.0,0.0,0.9008942649730665,2.7589891327777475e-16,5.365135302127869e-17,3.4030684796812174e-17,3.6771018219897973e-16
2012-01-30,0.0,0.0,5.436033454643303e-17,0.09910573492693256,8.43389374469439e-18,2.2299011001856445e-18,0.0,0.0,0.0,0.0,2.3877413634712405e-18,0.0,1.611341272900294e-17,0.0,1.069493199915665e-19,0.0,1.6534202570677073e-17,1.2390045006641357e-17,0.0,0.0,0.9008942649730665,2.7589891327777475e-16,5.365135302127869e-17,3.4030684796812174e-17,3.6771018219897973e-16
2012-01-31,0.0,0.0,5.436033454643303e-17,0.09910573492693256,8.43389374469439e-18,2.2299011001856445e-18,0.0,0.0,0.0,0.0,2.3877413634712405e-18,0.0,1.611341272900294e-17,0.0,1.069493199915665e-19,0.0,1.6534202570677073e-17,1.2390045006641357e-17,0.0,0.0,0.9008942649730665,2.7589891327777475e-16,5.365135302127869e-17,3.4030684796812174e-17,3.6771018219897973e-16
2012-02-01,0.0,0.0,5.436033454643303e-17,0.09910573492693256,8.43389374469439e-18,2.2299011001856445e-18,0.0,0.0,0.0,0.0,2.3877413634712405e-18,0.0,1.611341272900294e-17,0.0,1.069493199915665e-19,0.0,1.6534202570677073e-17,1.2390045006641357e-17,0.0,0.0,0.9008942649730665,2.7589891327777475e-16,5.365135302127869e-17,3.4030684796812174e-17,3.6771018219897973e-16
2012-02-02,0.0,0.0,5.436033454643303e-17,0.09910573492693256,8.43389374469439e-18,2.2299011001856445e-18,0.0,0.0,0.0,0.0,2.3877413634712405e-18,0.0,1.611341272900294e-17,0.0,1.069493199915665e-19,0.0,1.6534202570677073e-17,1.2390045006641357e-17,0.0,0.0,0.9008942649730665,2.7589891327777475e-16,5.365135302127869e-17,3.4030684796812174e-17,3.6771018219897973e-16
2012-02-03,0.0,0.0,5.436033454643303e-17,0.09910573492693256,8.43389374469439e-18,2.2299011001856445e-18,0.0,0.0,0.0,0.0,2.3877413634712405e-18,0.0,1.611341272900294e-17,0.0,1.069493199915665e-19,0.0,1.6534202570677073e-17,1.2390045006641357e-17,0.0,0.0,0.9008942649730665,2.7589891327777475e-16,5.365135302127869e-17,3.4030684796812174e-17,3.6771018219897973e-16
2012-02-06,0.0,0.0,5.436033454643303e-17,0.09910573492693256,8.43389374469439e-18,2.2299011001856445e-18,0.0,0.0,0.0,0.0,2.3877413634712405e-18,0.0,1.611341272900294e-17,0.0,1.069493199915665e-19,0.0,1.6534202570677073e-17,1.2390045006641357e-17,0.0,0.0,0.9008942649730665,2.7589891327777475e-16,5.365135302127869e-17,3.4030684796812174e-17,3.6771018219897973e-16
2012-02-07,0.0,0.0,5.436033454643303e-17,0.09910573492693256,8.43389374469439e-18,2.2299011001856445e-18,0.0,0.0,0.0,0.0,2.3877413634712405e-18,0.0,1.611341272900294e-17,0.0,1.069493199915665e-19,0.0,1.6534202570677073e-17,1.2390045006641357e-17,0.0,0.0,0.9008942649730665,2.7589891327777475e-16,5.365135302127869e-17,3.4030684796812174e-17,3.6771018219897973e-16
2012-02-08,0.0,0.0,5.436033454643303e-17,0.09910573492693256,8.43389374469439e-18,2.2299011001856445e-18,0.0,0.0,0.0,0.0,2.3877413634712405e-18,0.0,1.611341272900294e-17,0.0,1.069493199915665e-19,0.0,1.6534202570677073e-17,1.2390045006641357e-17,0.0,0.0,0.9008942649730665,2.7589891327777475e-16,5.365135302127869e-17,3.4030684796812174e-17,3.6771018219897973e-16
2012-02-09,0.0,0.0,5.436033454643303e-17,0.09910573492693256,8.43389374469439e-18,2.2299011001856445e-18,0.0,0.0,0.0,0.0,2.3877413634712405e-18,0.0,1.611341272900294e-17,0.0,1.069493199915665e-19,0.0,1.6534202570677073e-17,1.2390045006641357e-17,0.0,0.0,0.9008942649730665,2.7589891327777475e-16,5.365135302127869e-17,3.4030684796812174e-17,3.6771018219897973e-16
2012-02-10,0.0,0.0,5.436033454643303e-17,0.09910573492693256,8.43389374469439e-18,2.2299011001856445e-18,0.0,0.0,0.0,0.0,2.3877413634712405e-18,0.0,1.611341272900294e-17,0.0,1.069493199915665e-19,0.0,1.6534202570677073e-17,1.2390045006641357e-17,0.0,0.0,0.9008942649730665,2.7589891327777475e-16,5.365135302127869e-17,3.4030684796812174e-17,3.6771018219897973e-16
2012-02-13,0.0,0.0,5.436033454643303e-17,0.09910573492693256,8.43389374469439e-18,2.2299011001856445e-18,0.0,0.0,0.0,0.0,2.3877413634712405e-18,0.0,1.611341272900294e-17,0.0,1.069493199915665e-19,0.0,1.6534202570677073e-17,1.2390045006641357e-17,0.0,0.0,0.9008942649730665,2.7589891327777475e-16,5.365135302127869e-17,3.4030684796812174e-17,3.6771018219897973e-16
2012-02-14,0.0,0.0,5.436033454643303e-17,0.09910573492693256,8.43389374469439e-18,2.2299011001856445e-18,0.0,0.0,0.0,0.0,2.3877413634712405e-18,0.0,1.611341272900294e-17,0.0,1.069493199915665e-19,0.0,1.6534202570677073e-17,1.2390045006641357e-17,0.0,0.0,0.9008942649730665,2.7589891327777475e-16,5.365135302127869e-17,3.4030684796812174e-17,3.6771018219897973e-16
2012-02-15,0.0,0.0,5.436033454643303e-17,0.09910573492693256,8.43389374469439e-18,2.2299011001856445e-18,0.0,0.0,0.0,0.0,2.3877413634712405e-18,0.0,1.611341272900294e-17,0.0,1.069493199915665e-19,0.0,1.6534202570677073e-17,1.2390045006641357e-17,0.0,0.0,0.9008942649730665,2.7589891327777475e-16,5.365135302127869e-17,3.4030684796812174e-17,3.6771018219897973e-16
2012-02-16,0.0,0.0,5.436033454643303e-17,0.09910573492693256,8.43389374469439e-18,2.2299011001856445e-18,0.0,0.0,0.0,0.0,2.3877413634712405e-18,0.0,1.611341272900294e-17,0.0,1.069493199915665e-19,0.0,1.6534202570677073e-17,1.2390045006641357e-17,0.0,0.0,0.9008942649730665,2.7589891327777475e-16,5.365135302127869e-17,3.4030684796812174e-17,3.6771018219897973e-16
2012-02-17,0.0,0.0,5.436033454643303e-17,0.09910573492693256,8.43389374469439e-18,2.2299011001856445e-18,0.0,0.0,0.0,0.0,2.3877413634712405e-18,0.0,1.611341272900294e-17,0.0,1.069493199915665e-19,0.0,1.6534202570677073e-17,1.2390045006641357e-17,0.0,0.0,0.9008942649730665,2.7589891327777475e-16,5.365135302127869e-17,3.4030684796812174e-17,3.6771018219897973e-16
2012-02-21,0.0,0.0,5.436033454643303e-17,0.09910573492693256,8.43389374469439e-18,2.2299011001856445e-18,0.0,0.0,0.0,0.0,2.3877413634712405e-18,0.0,1.611341272900294e-17,0.0,1.069493199915665e-19,0.0,1.6534202570677073e-17,1.2390045006641357e-17,0.0,0.0,0.9008942649730665,2.7589891327777475e-16,5.365135302127869e-17,3.4030684796812174e-17,3.6771018219897973e-16
2012-02-22,0.0,0.0,5.436033454643303e-17,0.09910573492693256,8.43389374469439e-18,2.2299011001856445e-18,0.0,0.0,0.0,0.0,2.3877413634712405e-18,0.0,1.611341272900294e-17,0.0,1.069493199915665e-19,0.0,1.6534202570677073e-17,1.2390045006641357e-17,0.0,0.0,0.9008942649730665,2.7589891327777475e-16,5.365135302127869e-17,3.4030684796812174e-17,3.6771018219897973e-16
2012-02-23,0.0,0.0,5.436033454643303e-17,0.09910573492693256,8.43389374469439e-18,2.2299011001856445e-18,0.0,0.0,0.0,0.0,2.3877413634712405e-18,0.0,1.611341272900294e-17,0.0,1.069493199915665e-19,0.0,1.6534202570677073e-17,1.2390045006641357e-17,0.0,0.0,0.9008942649730665,2.7589891327777475e-16,5.365135302127869e-17,3.4030684796812174e-17,3.6771018219897973e-16
2012-02-24,0.0,0.0,5.436033454643303e-17,0.09910573492693256,8.43389374469439e-18,2.2299011001856445e-18,0.0,0.0,0.0,0.0,2.3877413634712405e-18,0.0,1.611341272900294e-17,0.0,1.069493199915665e-19,0.0,1.6534202570677073e-17,1.2390045006641357e-17,0.0,0.0,0.9008942649730665,2.7589891327777475e-16,5.365135302127869e-17,3.4030684796812174e-17,3.6771018219897973e-16
2012-02-27,0.0,9.407851973164662e-18,2.345130758959322e-17,5.0171455526749525e-17,8.999024041498914e-19,0.0,0.0,0.0,0.0,2.3285639779591327e-17,0.0,0.0,0.0,0.0,7.136662572161685e-19,0.0,0.0,0.0,0.0,0.0,0.999999999899999,2.8365982896009317e-16,0.0,0.0,7.216449659341867e-16
2012-02-28,0.0,9.407851973164662e-18,2.345130758959322e-17,5.0171455526749525e-17,8.999024041498914e-19,0.0,0.0,0.0,0.0,2.3285639779591327e-17,0.0,0.0,0.0,0.0,7.136662572161685e-19,0.0,0.0,0.0,0.0,0.0,0.999999999899999,2.8365982896009317e-16,0.0,0.0,7.216449659341867e-16
2012-02-29,0.0,9.407851973164662e-18,2.345130758959322e-17,5.0171455526749525e-17,8.999024041498914e-19,0.0,0.0,0.0,0.0,2.3285639779591327e-17,0.0,0.0,0.0,0.0,7.136662572161685e-19,0.0,0.0,0.0,0.0,0.0,0.999999999899999,2.8365982896009317e-16,0.0,0.0,7.216449659341867e-16
2012-03-01,0.0,9.407851973164662e-18,2.345130758959322e-17,5.0171455526749525e-17,8.999024041498914e-19,0.0,0.0,0.0,0.0,2.3285639779591327e-17,0.0,0.0,0.0,0.0,7.136662572161685e-19,0.0,0.0,0.0,0.0,0.0,0.999999999899999,2.8365982896009317e-16,0.0,0.0,7.216449659341867e-16
2012-03-02,0.0,9.407851973164662e-18,2.345130758959322e-17,5.0171455526749525e-17,8.999024041498914e-19,0.0,0.0,0.0,0.0,2.3285639779591327e-17,0.0,0.0,0.0,0.0,7.136662572161685e-19,0.0,0.0,0.0,0.0,0.0,0.999999999899999,2.8365982896009317e-16,0.0,0.0,7.216449659341867e-16
2012-03-05,0.0,9.407851973164662e-18,2.345130758959322e-17,5.0171455526749525e-17,8.999024041498914e-19,0.0,0.0,0.0,0.0,2.3285639779591327e-17,0.0,0.0,0.0,0.0,7.136662572161685e-19,0.0,0.0,0.0,0.0,0.0,0.999999999899999,2.8365982896009317e-16,0.0,0.0,7.216449659341867e-16
2012-03-06,0.0,9.407851973164662e-18,2.345130758959322e-17,5.0171455526749525e-17,8.999024041498914e-19,0.0,0.0,0.0,0.0,2.3285639779591327e-17,0.0,0.0,0.0,0.0,7.136662572161685e-19,0.0,0.0,0.0,0.0,0.0,0.999999999899999,2.8365982896009317e-16,0.0,0.0,7.216449659341867e-16
2012-03-07,0.0,9.407851973164662e-18,2.345130758959322e-17,5.0171455526749525e-17,8.999024041498914e-19,0.0,0.0,0.0,0.0,2.3285639779591327e-17,0.0,0.0,0.0,0.0,7.136662572161685e-19,0.0,0.0,0.0,0.0,0.0,0.999999999899999,2.8365982896009317e-16,0.0,0.0,7.216449659341867e-16
2012-03-08,0.0,9.407851973164662e-18,2.345130758959322e-17,5.0171455526749525e-17,8.999024041498914e-19,0.0,0.0,0.0,0.0,2.3285639779591327e-17,0.0,0.0,0.0,0.0,7.136662572161685e-19,0.0,0.0,0.0,0.0,0.0,0.999999999899999,2.8365982896009317e-16,0.0,0.0,7.216449659341867e-16
2012-03-09,0.0,9.407851973164662e-18,2.345130758959322e-17,5.0171455526749525e-17,8.999024041498914e-19,0.0,0.0,0.0,0.0,2.3285639779591327e-17,0.0,0.0,0.0,0.0,7.136662572161685e-19,0.0,0.0,0.0,0.0,0.0,0.999999999899999,2.8365982896009317e-16,0.0,0.0,7.216449659341867e-16
2012-03-12,0.0,9.407851973164662e-18,2.345130758959322e-17,5.0171455526749525e-17,8.999024041498914e-19,0.0,0.0,0.0,0.0,2.3285639779591327e-17,0.0,0.0,0.0,0.0,7.136662572161685e-19,0.0,0.0,0.0,0.0,0.0,0.999999999899999,2.8365982896009317e-16,0.0,0.0,7.216449659341867e-16
2012-03-13,0.0,9.407851973164662e-18,2.345130758959322e-17,5.0171455526749525e-17,8.999024041498914e-19,0.0,0.0,0.0,0.0,2.3285639779591327e-17,0.0,0.0,0.0,0.0,7.136662572161685e-19,0.0,0.0,0.0,0.0,0.0,0.999999999899999,2.8365982896009317e-16,0.0,0.0,7.216449659341867e-16
2012-03-14,0.0,9.407851973164662e-18,2.345130758959322e-17,5.0171455526749525e-17,8.999024041498914e-19,0.0,0.0,0.0,0.0,2.3285639779591327e-17,0.0,0.0,0.0,0.0,7.136662572161685e-19,0.0,0.0,0.0,0.0,0.0,0.999999999899999,2.8365982896009317e-16,0.0,0.0,7.216449659341867e-16
2012-03-15,0.0,9.407851973164662e-18,2.345130758959322e-17,5.0171455526749525e-17,8.999024041498914e-19,0.0,0.0,0.0,0.0,2.3285639779591327e-17,0.0,0.0,0.0,0.0,7.136662572161685e-19,0.0,0.0,0.0,0.0,0.0,0.999999999899999,2.8365982896009317e-16,0.0,0.0,7.216449659341867e-16
2012-03-16,0.0,9.407851973164662e-18,2.345130758959322e-17,5.0171455526749525e-17,8.999024041498914e-19,0.0,0.0,0.0,0.0,2.3285639779591327e-17,0.0,0.0,0.0,0.0,7.136662572161685e-19,0.0,0.0,0.0,0.0,0.0,0.999999999899999,2.8365982896009317e-16,0.0,0.0,7.216449659341867e-16
2012-03-19,0.0,9.407851973164662e-18,2.345130758959322e-17,5.0171455526749525e-17,8.999024041498914e-19,0.0,0.0,0.0,0.0,2.3285639779591327e-17,0.0,0.0,0.0,0.0,7.136662572161685e-19,0.0,0.0,0.0,0.0,0.0,0.999999999899999,2.8365982896009317e-16,0.0,0.0,7.216449659341867e-16
2012-03-20,0.0,9.407851973164662e-18,2.345130758959322e-17,5.0171455526749525e-17,8.999024041498914e-19,0.0,0.0,0.0,0.0,2.3285639779591327e-17,0.0,0.0,0.0,0.0,7.136662572161685e-19,0.0,0.0,0.0,0.0,0.0,0.999999999899999,2.8365982896009317e-16,0.0,0.0,7.216449659341867e-16
2012-03-21,0.0,9.407851973164662e-18,2.345130758959322e-17,5.0171455526749525e-17,8.999024041498914e-19,0.0,0.0,0.0,0.0,2.3285639779591327e-17,0.0,0.0,0.0,0.0,7.136662572161685e-19,0.0,0.0,0.0,0.0,0.0,0.999999999899999,2.8365982896009317e-16,0.0,0.0,7.216449659341867e-16
2012-03-22,0.0,9.407851973164662e-18,2.345130758959322e-17,5.0171455526749525e-17,8.999024041498914e-19,0.0,0.0,0.0,0.0,2.3285639779591327e-17,0.0,0.0,0.0,0.0,7.136662572161685e-19,0.0,0.0,0.0,0.0,0.0,0.999999999899999,2.8365982896009317e-16,0.0,0.0,7.216449659341867e-16
2012-03-23,0.0,9.407851973164662e-18,2.345130758959322e-17,5.0171455526749525e-17,8.999024041498914e-19,0.0,0.0,0.0,0.0,2.3285639779591327e-17,0.0,0.0,0.0,0.0,7.136662572161685e-19,0.0,0.0,0.0,0.0,0.0,0.999999999899999,2.8365982896009317e-16,0.0,0.0,7.216449659341867e-16
2012-03-26,0.0,9.407851973164662e-18,2.345130758959322e-17,5.0171455526749525e-17,8.999024041498914e-19,0.0,0.0,0.0,0.0,2.3285639779591327e-17,0.0,0.0,0.0,0.0,7.136662572161685e-19,0.0,0.0,0.0,0.0,0.0,0.999999999899999,2.8365982896009317e-16,0.0,0.0,7.216449659341867e-16
2012-03-27,0.0,0.0,0.0,1.8289327633863537e-17,0.0,4.411539827436871e-18,1.4310310243687245e-16,1.828134867283515e-16,0.0,0.0,1.0802422468808294e-18,8.55777420999102e-19,0.0,8.767826666599689e-17,0.0,2.8611353033852436e-17,0.0,0.0,0.0,0.0,0.9999999998999993,0.0,0.0,0.0,2.7755575612853336e-16
2012-03-28,0.0,0.0,0.0,1.8289327633863537e-17,0.0,4.411539827436871e-18,1.4310310243687245e-16,1.828134867283515e-16,0.0,0.0,1.0802422468808294e-18,8.55777420999102e-19,0.0,8.767826666599689e-17,0.0,2.8611353033852436e-17,0.0,0.0,0.0,0.0,0.9999999998999993,0.0,0.0,0.0,2.7755575612853336e-16
2012-03-29,0.0,0.0,0.0,1.8289327633863537e-17,0.0,4.411539827436871e-18,1.4310310243687245e-16,1.828134867283515e-16,0.0,0.0,1.0802422468808294e-18,8.55777420999102e-19,0.0,8.767826666599689e-17,0.0,2.8611353033852436e-17,0.0,0.0,0.0,0.0,0.9999999998999993,0.0,0.0,0.0,2.7755575612853336e-16
2012-03-30,0.0,0.0,0.0,1.8289327633863537e-17,0.0,4.411539827436871e-18,1.4310310243687245e-16,1.828134867283515e-16,0.0,0.0,1.0802422468808294e-18,8.55777420999102e-19,0.0,8.767826666599689e-17,0.0,2.8611353033852436e-17,0.0,0.0,0.0,0.0,0.9999999998999993,0.0,0.0,0.0,2.7755575612853336e-16
2012-04-02,0.0,0.0,0.0,1.8289327633863537e-17,0.0,4.411539827436871e-18,1.4310310243687245e-16,1.828134867283515e-16,0.0,0.0,1.0802422468808294e-18,8.55777420999102e-19,0.0,8.767826666599689e-17,0.0,2.8611353033852436e-17,0.0,0.0,0.0,0.0,0.9999999998999993,0.0,0.0,0.0,2.7755575612853336e-16
2012-04-03,0.0,0.0,0.0,1.8289327633863537e-17,0.0,4.411539827436871e-18,1.4310310243687245e-16,1.828134867283515e-16,0.0,0.0,1.0802422468808294e-18,8.55777420999102e-19,0.0,8.767826666599689e-17,0.0,2.8611353033852436e-17,0.0,0.0,0.0,0.0,0.9999999998999993,0.0,0.0,0.0,2.7755575612853336e-16
2012-04-04,0.0,0.0,0.0,1.8289327633863537e-17,0.0,4.411539827436871e-18,1.4310310243687245e-16,1.828134867283515e-16,0.0,0.0,1.0802422468808294e-18,8.55777420999102e-19,0.0,8.767826666599689e-17,0.0,2.8611353033852436e-17,0.0,0.0,0.0,0.0,0.9999999998999993,0.0,0.0,0.0,2.7755575612853336e-16
2012-04-05,0.0,0.0,0.0,1.8289327633863537e-17,0.0,4.411539827436871e-18,1.4310310243687245e-16,1.828134867283515e-16,0.0,0.0,1.0802422468808294e-18,8.55777420999102e-19,0.0,8.767826666599689e-17,0.0,2.8611353033852436e-17,0.0,0.0,0.0,0.0,0.9999999998999993,0.0,0.0,0.0,2.7755575612853336e-16
2012-04-09,0.0,0.0,0.0,1.8289327633863537e-17,0.0,4.411539827436871e-18,1.4310310243687245e-16,1.828134867283515e-16,0.0,0.0,1.0802422468808294e-18,8.55777420999102e-19,0.0,8.767826666599689e-17,0.0,2.8611353033852436e-17,0.0,0.0,0.0,0.0,0.9999999998999993,0.0,0.0,0.0,2.7755575612853336e-16
2012-04-10,0.0,0.0,0.0,1.8289327633863537e-17,0.0,4.411539827436871e-18,1.4310310243687245e-16,1.828134867283515e-16,0.0,0.0,1.0802422468808294e-18,8.55777420999102e-19,0.0,8.767826666599689e-17,0.0,2.8611353033852436e-17,0.0,0.0,0.0,0.0,0.9999999998999993,0.0,0.0,0.0,2.7755575612853336e-16
2012-04-11,0.0,0.0,0.0,1.8289327633863537e-17,0.0,4.411539827436871e-18,1.4310310243687245e-16,1.828134867283515e-16,0.0,0.0,1.0802422468808294e-18,8.55777420999102e-19,0.0,8.767826666599689e-17,0.0,2.8611353033852436e-17,0.0,0.0,0.0,0.0,0.9999999998999993,0.0,0.0,0.0,2.7755575612853336e-16
2012-04-12,0.0,0.0,0.0,1.8289327633863537e-17,0.0,4.411539827436871e-18,1.4310310243687245e-16,1.828134867283515e-16,0.0,0.0,1.0802422468808294e-18,8.55777420999102e-19,0.0,8.767826666599689e-17,0.0,2.8611353033852436e-17,0.0,0.0,0.0,0.0,0.9999999998999993,0.0,0.0,0.0,2.7755575612853336e-16
2012-04-13,0.0,0.0,0.0,1.8289327633863537e-17,0.0,4.411539827436871e-18,1.4310310243687245e-16,1.828134867283515e-16,0.0,0.0,1.0802422468808294e-18,8.55777420999102e-19,0.0,8.767826666599689e-17,0.0,2.8611353033852436e-17,0.0,0.0,0.0,0.0,0.9999999998999993,0.0,0.0,0.0,2.7755575612853336e-16
2012-04-16,0.0,0.0,0.0,1.8289327633863537e-17,0.0,4.411539827436871e-18,1.4310310243687245e-16,1.828134867283515e-16,0.0,0.0,1.0802422468808294e-18,8.55777420999102e-19,0.0,8.767826666599689e-17,0.0,2.8611353033852436e-17,0.0,0.0,0.0,0.0,0.9999999998999993,0.0,0.0,0.0,2.7755575612853336e-16
2012-04-17,0.0,0.0,0.0,1.8289327633863537e-17,0.0,4.411539827436871e-18,1.4310310243687245e-16,1.828134867283515e-16,0.0,0.0,1.0802422468808294e-18,8.55777420999102e-19,0.0,8.767826666599689e-17,0.0,2.8611353033852436e-17,0.0,0.0,0.0,0.0,0.9999999998999993,0.0,0.0,0.0,2.7755575612853336e-16
2012-04-18,0.0,0.0,0.0,1.8289327633863537e-17,0.0,4.411539827436871e-18,1.4310310243687245e-16,1.828134867283515e-16,0.0,0.0,1.0802422468808294e-18,8.55777420999102e-19,0.0,8.767826666599689e-17,0.0,2.8611353033852436e-17,0.0,0.0,0.0,0.0,0.9999999998999993,0.0,0.0,0.0,2.7755575612853336e-16
2012-04-19,0.0,0.0,0.0,1.8289327633863537e-17,0.0,4.411539827436871e-18,1.4310310243687245e-16,1.828134867283515e-16,0.0,0.0,1.0802422468808294e-18,8.55777420999102e-19,0.0,8.767826666599689e-17,0.0,2.8611353033852436e-17,0.0,0.0,0.0,0.0,0.9999999998999993,0.0,0.0,0.0,2.7755575612853336e-16
2012-04-20,0.0,0.0,0.0,1.8289327633863537e-17,0.0,4.411539827436871e-18,1.4310310243687245e-16,1.828134867283515e-16,0.0,0.0,1.0802422468808294e-18,8.55777420999102e-19,0.0,8.767826666599689e-17,0.0,2.8611353033852436e-17,0.0,0.0,0.0,0.0,0.9999999998999993,0.0,0.0,0.0,2.7755575612853336e-16
2012-04-23,0.0,0.0,0.0,1.8289327633863537e-17,0.0,4.411539827436871e-18,1.4310310243687245e-16,1.828134867283515e-16,0.0,0.0,1.0802422468808294e-18,8.55777420999102e-19,0.0,8.767826666599689e-17,0.0,2.8611353033852436e-17,0.0,0.0,0.0,0.0,0.9999999998999993,0.0,0.0,0.0,2.7755575612853336e-16
2012-04-24,0.0,0.0,0.0,1.8289327633863537e-17,0.0,4.411539827436871e-18,1.4310310243687245e-16,1.828134867283515e-16,0.0,0.0,1.0802422468808294e-18,8.55777420999102e-19,0.0,8.767826666599689e-17,0.0,2.8611353033852436e-17,0.0,0.0,0.0,0.0,0.9999999998999993,0.0,0.0,0.0,2.7755575612853336e-16
