date,daily_ret,equity,turnover
2010-02-01,-0.007440412250787093,0.9766612964872713,0.0
2010-02-02,0.0014438870147909628,0.9780714850511182,0.0
2010-02-03,-0.005725679343209226,0.9724713613529791,0.0
2010-02-04,0.00925845155300054,0.981474940338746,0.0
2010-02-05,0.002597532356280603,0.9840243532531545,0.0
2010-02-08,-0.0001728493735362628,0.9838542652601503,0.0
2010-02-09,-0.005690464358367705,0.9782556776298593,0.0
2010-02-10,-0.004783810126021202,0.9735758882133758,0.0
2010-02-11,-0.001970371894846483,0.97165758164574,0.0
2010-02-12,0.00267631946447413,0.9742580477443024,0.0
2010-02-16,0.0014764425070755986,0.9756964837388526,0.0
2010-02-17,-0.006217033761126688,0.9696305457588356,0.0
2010-02-18,-0.0030117809189047725,0.9667102309827319,0.0
2010-02-19,0.0017061834237215526,0.9683596159543767,0.0
2010-02-22,-0.0015576505560990794,0.9668512500600814,0.0
2010-02-23,0.008626705331053607,0.9751919908933105,0.0
2010-02-24,0.0010365082882392844,0.976202785474496,0.0
2010-02-25,0.00391434219752578,0.9800239772310211,0.0
2010-02-26,0.0018411925026026888,0.9818283900302698,0.0
2010-03-01,-0.0017127404335967704,0.9801467728478117,0.0
2010-03-02,-0.00021389290286840995,0.9799371264093302,0.0
2010-03-03,-0.0011018113045635023,0.9788574206056908,0.0
2010-03-04,0.0022558263617501054,0.9810655529794877,0.0
2010-03-05,-0.006639510860113483,0.9745517575859972,0.0
2010-03-08,-0.0028588505448953216,0.9717656597627938,0.0
2010-03-09,0.0013592428924955216,0.9730865253289976,0.0
2010-03-10,-0.0017378527030770378,0.9713954442806269,0.0
2010-03-11,0.00028260227263211183,0.971669962840805,0.0
2010-03-12,0.002622780160520174,0.9742184395419171,0.0
2010-03-15,-0.0002267489287906584,0.9739975365543428,0.0
2010-03-16,0.00428092578460333,0.9781671477227184,0.0
2010-03-17,0.0019216393284019761,0.9800468321835333,0.0
2010-03-18,-0.0025071915773257542,0.977589667020498,0.0
2010-03-19,-0.0006421149486875487,0.9769619420816216,0.0
2010-03-22,0.0020144611347152706,0.9789299939440409,0.0
2010-03-23,-0.002451754562103594,0.9765298978654086,0.0
2010-03-24,-0.010852028954346813,0.9659325671389878,0.0
2010-03-25,-0.003431115583854335,0.9626183408549248,0.0
2010-03-26,0.002119495310714344,0.9646586059143746,0.0
2010-03-29,-0.0015801930809711939,0.9631342590598093,0.0
2010-03-30,0.0014236132811047033,0.9645053897824938,0.0
2010-03-31,0.003474629453986677,0.9678566886183609,0.0
2010-04-01,-0.004696832002087609,0.9633108283498237,0.0
2010-04-05,-0.010283086465451369,0.9534050198087969,0.0
2010-04-06,0.0020855520420164243,0.9553933955947278,0.0
2010-04-07,0.007252472407997121,0.9623223598350613,0.0
2010-04-08,-0.00035413090874947495,0.961981571743263,0.0
2010-04-09,0.001214549922250427,0.9631499463864301,0.0
2010-04-12,0.0031596892051008623,0.9661932008749209,0.0
2010-04-13,0.0017214035966325524,0.967856409325949,0.0
2010-04-14,-0.0033397151475634125,0.9646240446150568,0.0
2010-04-15,0.0014503902849349807,0.9660231259579811,0.0
2010-04-16,0.005641859555372639,0.9714732927618781,0.0
2010-04-19,-0.002388023348078913,0.9691533918567277,0.0
2010-04-20,0.0013316138931536712,0.9704439299779211,0.0
2010-04-21,0.003980229873488971,0.9743065198985652,0.0
2010-04-22,-0.002230781819735697,0.9721330546271255,0.0
2010-04-23,-0.0024887569907762006,0.9697136516914576,0.0
2010-04-26,0.0007170061296673224,0.9704089423237424,0.0
2010-04-27,0.009409183114390532,0.9795396977579086,0.0
2010-04-28,-0.005159929971257967,0.9744853415134107,0.0
2010-04-29,0.0022408457932251036,0.9766690128915005,0.0
2010-04-30,0.006668491131604977,0.983181921542481,0.0
2010-05-03,-0.00477292523804472,0.9784892677355616,0.0
2010-05-04,0.008887577470712745,0.9871856669068223,0.0
2010-05-05,0.004410150550558906,0.9915393043192353,0.0
2010-05-06,0.012567222003180424,1.0040001988814944,0.0
2010-05-07,-0.00261072944265973,1.0013790260018383,0.0
2010-05-10,-0.010433946442839636,0.9909306908755521,0.0
2010-05-11,-9.691232274301937e-06,0.990921087536059,0.0
2010-05-12,-0.003593100804866733,0.9873606081788737,0.0
2010-05-13,0.00352551652824357,0.9908415643223449,0.0
2010-05-14,0.008942527313125392,0.9997021920742774,0.0
2010-05-17,-0.0023484975348108403,0.997354393940646,0.0
2010-05-18,0.008030780834554104,1.005363928492763,0.0
2010-05-19,0.0015553652161806213,1.0069276365767432,0.0
2010-05-20,0.01128630153439826,1.0182921255064674,0.0
2010-05-21,0.00028113121451077915,1.0185783992084378,0.0
2010-05-24,-0.001180069341923295,1.0173764060671866,0.0
2010-05-25,0.002862598785523152,1.0202887465316144,0.0
2010-05-26,-0.0022102529323023423,1.0180336503377978,0.0
2010-05-27,-0.011534180918448,1.0062914660337337,0.0
2010-05-28,0.003996818613903694,1.0103134304961896,0.0
2010-06-01,0.00045357898556576566,1.0107716874370976,0.0
2010-06-02,-0.00572305740377398,1.0049869830477856,0.0
2010-06-03,-0.0030562108291353075,1.0019155309470549,0.0
2010-06-04,0.015465606476887966,1.0174107622717643,0.0
2010-06-07,0.003980776192873151,1.0214608468125888,0.0
2010-06-08,-0.0027147013255824823,1.018687885697716,0.0
2010-06-09,-0.0004893220603340795,1.018189419242649,0.0
2010-06-10,-0.010133611643974763,1.0078714830880398,0.0
2010-06-11,0.0071930959724251405,1.0151211993937626,0.0
2010-06-14,-0.002008277534100323,1.0130825542946311,0.0
2010-06-15,-0.0029620483482883228,1.010081754788003,0.0
2010-06-16,0.0032098160921883506,1.0133239314589473,0.0
2010-06-17,0.004878077196065431,1.0182670038212245,0.0
2010-06-18,-0.001392265252835641,1.0168493060536952,0.0
2010-06-21,-0.001221048881974009,1.0156076833454022,0.0
2010-06-22,0.006572793217838153,1.0222830626384791,0.0
2010-06-23,0.004024571584179062,1.0263973140033615,0.0
2010-06-24,-0.0020526583964664523,1.024290470938662,0.0
2010-06-25,0.002171541209086436,1.0265147599063797,0.0
2010-06-28,0.006250527658175886,1.0329310188047003,0.0
2010-06-29,0.005471357272164586,1.0385825534460817,0.0
2010-06-30,0.0025872372442419067,1.0412696129095773,0.0
2010-07-01,-0.002399341095250765,1.0387712519360874,0.0
2010-07-02,-0.003192937773379979,1.0354545199678795,0.0
2010-07-06,0.0037776846336227054,1.0393661405967773,0.0
2010-07-07,-0.0049603815820469365,1.034210487935958,0.0
2010-07-08,-0.0029733296224221835,1.0311354392563583,0.0
2010-07-09,-0.0030228544618214077,1.02801846689306,0.0
2010-07-12,0.0005883464422850468,1.02862329790066,0.0
2010-07-13,-0.005184933341930884,1.023289954667088,0.0
2010-07-14,0.005996956128437496,1.029426579631897,0.0
2010-07-15,0.00545187149186072,1.035038881054356,0.0
2010-07-16,0.004376744939764411,1.0395689822394703,0.0
2010-07-19,-0.0031778489004300305,1.0362653890923395,0.0
2010-07-20,0.0011139813576716722,1.0374197694173888,0.0
2010-07-21,0.008163893741104215,1.0458891541798332,0.0
2010-07-22,-0.00594046173565025,1.0396760896796964,0.0
2010-07-23,-0.005092950712394773,1.0343810705981022,0.0
2010-07-26,-0.000824085447384406,1.0335286522107725,0.0
2010-07-27,-0.004777405785753254,1.028591066447959,0.0
2010-07-28,0.0034809837572131416,1.032171575243079,0.0
2010-07-29,0.0012231588439320794,1.0334340850337926,0.0
2010-07-30,0.007679392430788525,1.04137023092412,0.0
2010-08-02,-0.008409284419121886,1.0326130524666723,0.0
2010-08-03,0.004385777417029585,1.0371418634727105,0.0
2010-08-04,-0.00454725279738621,1.032425717232748,0.0
2010-08-05,0.0038694198825776687,1.036420605830293,0.0
2010-08-06,0.006325142793173505,1.0429761141559568,0.0
2010-08-09,-0.0015681018835938894,1.0413406213468055,0.0
2010-08-10,0.003169017766787346,1.0446406482771309,0.0
2010-08-11,0.006646404378188735,1.0515837524554739,0.0
2010-08-12,-0.0020526634319873453,1.0494252049411363,0.0
2010-08-13,0.005591295769684357,1.0552928516501239,0.0
2010-08-16,0.011283203492694151,1.0671999356396777,0.0
2010-08-17,-0.003925727677154003,1.06301039931528,0.0
2010-08-18,0.00047836503838768194,1.0635189063257549,0.0
2010-08-19,0.006788048989303467,1.0707381247629446,0.0
2010-08-20,-0.0018946563602086693,1.0687094439647447,0.0
2010-08-23,0.0007530290073542533,1.0695142131764837,0.0
2010-08-24,0.008145795659545912,1.0782262574119992,0.0
2010-08-25,-0.00264710543317036,1.075372078827817,0.0
2010-08-26,0.004672931210330097,1.0803972185776891,0.0
2010-08-27,-0.014063739931010042,1.0652027930734258,0.0
2010-08-30,0.01105687369590059,1.0769806058169593,0.0
2010-08-31,0.004345231698481728,1.0816603360840054,0.0
2010-09-01,-0.011890796818481583,1.0687985328010199,0.0
2010-09-02,-0.005278019331755215,1.0631573934831444,0.0
2010-09-03,-0.006489682832227781,1.056257839198701,0.0
2010-09-07,0.01017087009581618,1.0670009004688783,0.0
2010-09-08,-0.004009169996853987,1.0627231124721024,0.0
2010-09-09,-0.010116361703839255,1.0519722210753049,0.0
2010-09-10,-0.002705622955873818,1.049125980885022,0.0
2010-09-13,0.006078152090835276,1.055502728159288,0.0
2010-09-14,0.0035818497868168203,1.0592833803811297,0.0
2010-09-15,-0.005944294906127021,1.052986687578985,0.0
2010-09-16,-0.004408110723486418,1.0483450056697796,0.0
2010-09-17,0.0022880843624403,1.050743707483695,0.0
2010-09-20,0.00325957274057372,1.0541686830299382,0.0
2010-09-21,0.008672163138262572,1.063310605824421,0.0
2010-09-22,0.003298168284768357,1.066817583141409,0.0
2010-09-23,-0.0009371740013840079,1.0658177894382697,0.0
2010-09-24,-0.0038806386323706056,1.0616817357495076,0.0
2010-09-27,0.008938545432866554,1.0711716261797493,0.0
2010-09-28,0.0037201597939381724,1.0751565557958707,0.0
2010-09-29,-0.002370715420379545,1.0726076655697232,0.0
2010-09-30,-0.0006288968848618647,1.0719331059501673,0.0
2010-10-01,-0.0037177892352618326,1.067947884587945,0.0
2010-10-04,0.002331741348583525,1.070438062828571,0.0
2010-10-05,-0.00145734426974709,1.0688780660515886,0.0
2010-10-06,0.0066510968334345805,1.075987277572032,0.0
2010-10-07,-0.0019017618207706265,1.0739410060479107,0.0
2010-10-08,-0.001004627895743077,1.0728620949548526,0.0
2010-10-11,0.000407384393892357,1.073299162229136,0.0
2010-10-12,-0.004612889362399411,1.068348151941017,0.0
2010-10-13,-0.0002525997882576259,1.0680782874240513,0.0
2010-10-14,-0.006988136270558907,1.0606144108039068,0.0
2010-10-15,-0.0057879913811997325,1.0544755837353976,0.0
2010-10-18,0.004803442673689563,1.059540696752676,0.0
2010-10-19,0.0034609817715281553,1.063207747790329,0.0
2010-10-20,0.0005462771057610555,1.0637885538416147,0.0
2010-10-21,-0.006046848938796542,1.0573559851537135,0.0
2010-10-22,0.0021320847037961735,1.059610357676127,0.0
2010-10-25,0.0007188833942723917,1.0603720939666594,0.0
2010-10-26,-0.008042902643549574,1.0518436244489489,0.0
2010-10-27,-0.005522414888168212,1.0460349075572672,0.0
2010-10-28,0.004133743693684178,1.0503589477597555,0.0
2010-10-29,0.005037999848221482,1.0556506559791472,0.0
2010-11-01,-0.004180857066148404,1.0512371314747124,0.0
2010-11-02,0.00534067264490872,1.0568514448660917,0.0
2010-11-03,-0.00464609378838811,1.0519412139328503,0.0
2010-11-04,0.005895162743822857,1.058142578585919,0.0
2010-11-05,-0.007678369453654533,1.0500177689328938,0.0
2010-11-08,0.00130540521148868,1.0513884676006144,0.0
2010-11-09,-0.011241492728546902,1.0395692917872041,0.0
2010-11-10,0.0022390698190065993,1.041896960013211,0.0
2010-11-11,-0.0012835266743532825,1.0405596574731066,0.0
2010-11-12,-0.005365307897342669,1.0349767345252099,0.0
2010-11-15,-0.012441364692357067,1.022100211522877,0.0
2010-11-16,0.006198268092512957,1.0284354626513101,0.0
2010-11-17,0.002125168630721526,1.0306210614352582,0.0
2010-11-18,0.000162110492473793,1.0307881359230815,0.0
2010-11-19,0.0024817269794223883,1.0333462706500702,0.0
2010-11-22,0.004237653444736891,1.0377252340334964,0.0
2010-11-23,0.002572260890489098,1.0403945340680743,0.0
2010-11-24,-0.010515141812525726,1.0294546380013718,0.0
2010-11-26,0.00601350796783467,1.0356452716695175,0.0
2010-11-29,0.003652567628288416,1.0394280360632075,0.0
2010-11-30,0.002647849186769629,1.0421802847432031,0.0
2010-12-01,-0.011990809613250174,1.0296836993661644,0.0
2010-12-02,-0.005711042999481235,1.0238031314832194,0.0
2010-12-03,-0.00171110882939432,1.0220512929053769,0.0
2010-12-06,0.007481917364495108,1.0296981962211702,0.0
2010-12-07,-0.014437909173586743,1.0148315071879228,0.0
2010-12-08,-0.0075346927317128335,1.0071850636068007,0.0
2010-12-09,0.00196975964412311,1.0091689760992568,0.0
2010-12-10,-0.005650005723784715,1.00346716560803,0.0
2010-12-13,0.003055990922885114,1.0065337521575415,0.0
2010-12-14,-0.009060858186749282,0.9974136925690653,0.0
2010-12-15,-0.005905703521537792,0.9915232630124302,0.0
2010-12-16,0.004397918784257031,0.9958839017958605,0.0
2010-12-17,0.00971101260328482,1.0055549429176087,0.0
2010-12-20,-0.00014102432295736374,1.0054131352125872,0.0
2010-12-21,0.0029310271075597373,1.008360028366192,0.0
2010-12-22,-0.0037357460296813865,1.0045930513937336,0.0
2010-12-23,-0.0026529607956328853,1.0019279054128207,0.0
2010-12-27,0.004543959184616862,1.0064806249209453,0.0
2010-12-28,-0.013486098797638305,0.9929071277753526,0.0
2010-12-29,0.011166567455402475,1.003994492194606,0.0
2010-12-30,-0.0013255301187140617,1.002663667256179,0.0
2010-12-31,0.005922460667067416,1.0086019033878013,0.0
2011-01-03,-0.0034909749735324664,1.0050808993848173,0.0
2011-01-04,0.0012572894519650335,1.0063445769979855,0.0
2011-01-05,-0.01219036989423085,0.9940768643633268,0.0
2011-01-06,0.0038793067747626264,0.9979331934778862,0.0
2011-01-07,0.004987379507403069,1.0029102650367951,0.0
2011-01-10,0.0036343438362869,1.0065551857768804,0.0
2011-01-11,-0.0036400023023919156,1.002891322583168,0.0
2011-01-12,-0.003621809665867787,0.9992590410972213,0.0
2011-01-13,0.005913895550511038,1.0051685546941742,0.0
2011-01-14,-0.0017978993050339642,1.0033613628482476,0.0
2011-01-18,-0.003982736545943324,0.9993652388796445,0.0
2011-01-19,0.003550635574136692,1.002913620648366,0.0
2011-01-20,-0.008131805832215941,0.9947581218187688,0.0
2011-01-21,0.0039624755294052644,0.9986998265341527,0.0
2011-01-24,0.0002090290137899978,0.9989085837739653,0.0
2011-01-25,0.0054240577884436,1.0043267216577276,0.0
2011-01-26,-0.007363158264646752,0.996931705056748,0.0
2011-01-27,0.0032930616303896787,1.0002146626027892,0.0
2011-01-28,0.003489786288201106,1.0037051980175982,0.0
2011-01-31,-0.003705949513552593,0.9999855172272546,0.0
2011-02-01,-0.006490574354575341,0.9934950368741926,0.0
2011-02-02,-0.0013853185552637087,0.9921187297650484,0.0
2011-02-03,-0.005492207907746072,0.9866698074320098,0.0
2011-02-04,-0.006345913583256065,0.9804084860988383,0.0
2011-02-07,0.0012699726660808097,0.9816535780777775,0.0
2011-02-08,-0.0064787893342696905,0.9752936513461795,0.0
2011-02-09,0.005488587785049779,0.9806466361677947,0.0
2011-02-10,-0.004990088919030952,0.9757531222551687,0.0
2011-02-11,0.006107282771510794,0.9817123224879656,0.0
2011-02-14,0.0013901788446663548,0.9830770781902367,0.0
2011-02-15,0.001497681994531367,0.9845494150294788,0.0
2011-02-16,-0.001330568554338283,0.9832394045376484,0.0
2011-02-17,0.00235129355140499,0.985551289009025,0.0
2011-02-18,-0.0008694571126368545,0.9846943944309277,0.0
2011-02-22,0.009472298203935706,0.9940217133747212,0.0
2011-02-23,-7.242123157612311e-05,0.9939497250980253,0.0
2011-02-24,0.0031629293695502026,0.997093517875394,0.0
2011-02-25,0.003333799026731328,1.000417627274847,0.0
2011-02-28,0.0005340340072050144,1.0009518843092193,0.0
2011-03-01,-0.0006503471760772526,1.0003009180778697,0.0
2011-03-02,-0.0072757901035370425,0.9930229385575596,0.0
2011-03-03,-0.006987937907522647,0.9860837559221738,0.0
2011-03-04,0.006008043555079716,0.9920081900767108,0.0
2011-03-07,-0.0025906956441629964,0.9894381987797051,0.0
2011-03-08,-0.002942695060005618,0.9865265838799752,0.0
2011-03-09,0.005859731106017518,0.9923073643904499,0.0
2011-03-10,0.005961086355953207,0.9982225942812296,0.0
2011-03-11,0.000863004074568095,0.9990840644474203,0.0
2011-03-14,0.0012307304687336987,1.000313667646362,0.0
2011-03-15,0.005930538623401321,1.006246066487855,0.0
2011-03-16,0.007969273396782255,1.0142651164961334,0.0
2011-03-17,-0.00393418120898076,1.0102748137338895,0.0
2011-03-18,0.0003435741455174768,1.010621918039756,0.0
2011-03-21,-0.004700959655314801,1.0058710251762741,0.0
2011-03-22,0.0010900508028618412,1.0069674756948428,0.0
2011-03-23,-0.0008796701385784219,1.0060816764759544,0.0
2011-03-24,-0.004879775064672104,1.0011722241980636,0.0
2011-03-25,-0.0022792578048459362,0.9988902945920652,0.0
2011-03-28,0.00032047952099233996,0.9992104184752,0.0
2011-03-29,-0.0039372319140134684,0.9952762953267646,0.0
2011-03-30,0.004319182079925573,0.9995750748661147,0.0
2011-03-31,-0.002072484494982413,0.9975034710218839,0.0
2011-04-01,-6.951477085509052e-05,0.9974341297966687,0.0
2011-04-04,0.0015626945459531493,0.9989928146712496,0.0
2011-04-05,-0.00405039336662782,0.9949465008013962,0.0
2011-04-06,-0.006580211104024367,0.9883995427889126,0.0
2011-04-07,-8.965133333463024e-07,0.9883986566755438,0.0
2011-04-08,-0.003070542336150738,0.985363736755227,0.0
2011-04-11,0.0007355181341083959,0.9860884896523033,0.0
2011-04-12,0.006752047198733353,0.9927466056765635,0.0
2011-04-13,0.00367705359352839,0.9963969881504297,0.0
2011-04-14,-0.0019534996427474534,0.9944505269900431,0.0
2011-04-15,0.008075009513879428,1.00248072445657,0.0
2011-04-18,0.0021436331817034976,1.0046296754015334,0.0
2011-04-19,0.0020087013122910497,1.006647676348879,0.0
2011-04-20,-0.0036704952860685883,1.0029527807981085,0.0
2011-04-21,-0.00020500053989007974,1.0027471749365606,0.0
2011-04-25,0.0026475908547400977,1.005402039186539,0.0
2011-04-26,0.005280013223442908,1.0107105752483205,0.0
2011-04-27,-0.004086894313106505,1.0065799079461415,0.0
2011-04-28,0.004076820548803687,1.0106835535988694,0.0
2011-04-29,0.002135159419480279,1.0128415241084499,0.0
2011-05-02,-0.0023942343894308264,1.0104165441003858,0.0
2011-05-03,0.0030252878825561985,1.0134733450275872,0.0
2011-05-04,0.0025448723592610993,1.0160525053301959,0.0
2011-05-05,0.005232509880064446,1.0213690101030004,0.0
2011-05-06,-0.001018722620450981,1.0203285183885809,0.0
2011-05-09,0.0003567151205572751,1.0206924849990258,0.0
2011-05-10,-0.00456622153819892,1.0160317769901455,0.0
2011-05-11,0.0036484269821140973,1.0197386947400018,0.0
2011-05-12,-0.0030165889938996507,1.0166625622167955,0.0
2011-05-13,0.004724620193387338,1.0214659066881058,0.0
2011-05-16,0.002893444784263401,1.0244214618881153,0.0
2011-05-17,0.004610938547119907,1.029145006295232,0.0
2011-05-18,-0.006876141748451602,1.022068459352235,0.0
2011-05-19,0.0004239823175739904,1.0225017983063505,0.0
2011-05-20,0.0013014097101845474,1.0238324920753474,0.0
2011-05-23,0.00221839115764429,1.0261037530226764,0.0
2011-05-24,0.0015984127393128904,1.0277438903333647,0.0
2011-05-25,-0.0011892666666125182,1.0265216287827765,0.0
2011-05-26,0.0053527793356081925,1.0320163725448799,0.0
2011-05-27,8.75898179325437e-05,1.0321067666710544,0.0
2011-05-31,0.001433889234000838,1.0335866934521234,0.0
2011-06-01,0.005477085006853011,1.0392477356341128,0.0
2011-06-02,-0.008809513235140924,1.0300924689524538,0.0
2011-06-03,0.003637712408408786,1.0338396491085706,0.0
2011-06-06,-0.0025251668969068397,1.031229031449932,0.0
2011-06-07,0.002580166592476102,1.0338897741460704,0.0
2011-06-08,0.0035528535367877635,1.037563033086794,0.0
2011-06-09,-0.003479550285917058,1.03395278033836,0.0
2011-06-10,0.003993270146341996,1.0380816331088125,0.0
2011-06-13,-0.0026262285395245747,1.0353553934975859,0.0
2011-06-14,-0.008545078342357699,1.0265082005479664,0.0
2011-06-15,0.011008007470282655,1.037808010487905,0.0
2011-06-16,0.0025798743679022896,1.0404854247729665,0.0
2011-06-17,-0.0015756323804408197,1.0388460022463175,0.0
2011-06-20,-0.00020608482144206266,1.0386319118534388,0.0
2011-06-21,-0.0019191364292900888,1.0366386355147776,0.0
2011-06-22,3.497389670338623e-05,1.0366748908073349,0.0
2011-06-23,0.0049246025832713715,1.0417801026526172,0.0
2011-06-24,0.00077249404176219,1.0425848715747428,0.0
2011-06-27,-0.006362341164158559,1.0359515909291939,0.0
2011-06-28,-0.007296892140421867,1.0283923639074852,0.0
2011-06-29,-0.004663952351330722,1.0235959909237482,0.0
2011-06-30,-0.0021584530762866127,1.0213866070082642,0.0
2011-07-01,-0.004132267574226451,1.0171659642513748,0.0
2011-07-05,0.004063057913619042,1.0212987684718902,0.0
2011-07-06,0.0025389058482558967,1.02389174988798,0.0
2011-07-07,-0.0031639352125420565,1.020652222726678,0.0
2011-07-08,0.009719841622447448,1.0305728006831805,0.0
2011-07-11,0.008342952217308802,1.0391708203157384,0.0
2011-07-12,0.0017519916193891136,1.0409914388840453,0.0
2011-07-13,0.0016896367601416517,1.0427503362861765,0.0
2011-07-14,-0.006631768395574997,1.0358350575615187,0.0
2011-07-15,0.0020019027003575544,1.037908698560376,0.0
2011-07-18,-0.003287856687098615,1.0344962035052165,0.0
2011-07-19,0.008113724296638172,1.0428898204863768,0.0
2011-07-20,-0.006006501997628163,1.0366257006963193,0.0
2011-07-21,-0.004922902678692752,1.0315224932575597,0.0
2011-07-22,0.003932756892514587,1.0355792204527021,0.0
2011-07-25,-0.004815483422312781,1.0305924058841205,0.0
2011-07-26,0.004087579065614958,1.0348050338275943,0.0
2011-07-27,-0.0008839143006982657,1.0338903548597596,0.0
2011-07-28,0.002149329849498124,1.036112526260568,0.0
2011-07-29,0.012049286203011043,1.0485969426280064,0.0
2011-08-01,0.0021636453560181755,1.0508657345332582,0.0
2011-08-02,0.014020548342868323,1.0655994483661455,0.0
2011-08-03,0.0008049566300139986,1.066457209707047,0.0
2011-08-04,0.017190969782971948,1.0847906433739536,0.0
2011-08-05,-0.014235715873756563,1.0693478719923724,0.0
2011-08-08,0.016599455775235642,1.087098464701852,0.0
2011-08-09,0.0040170638223039415,1.091465408615688,0.0
2011-08-10,0.01506719371576707,1.1079107293613597,0.0
2011-08-11,-0.021399896676042716,1.0842015542267476,0.0
2011-08-12,0.008511911669630483,1.0934301820884016,0.0
2011-08-15,-0.004893974883669101,1.0880789622402154,0.0
2011-08-16,0.0072545338476592185,1.095972467900713,0.0
2011-08-17,0.008371224576037596,1.105147099558664,0.0
2011-08-18,0.008433834193870393,1.1144677269561785,0.0
2011-08-19,0.0028606638656703963,1.1176558445121376,0.0
2011-08-22,-0.0015152228219819947,1.1159623468694113,0.0
2011-08-23,-0.006178692062529787,1.1090671591747272,0.0
2011-08-24,-0.013449082087083883,1.0941512239108975,0.0
2011-08-25,0.006231212216420694,1.1009691123839427,0.0
2011-08-26,0.004615800713419786,1.1060509663983378,0.0
2011-08-29,-0.0070261049895393515,1.0982797361846415,0.0
2011-08-30,0.007804146060267646,1.1068508716608585,0.0
2011-08-31,-0.006335489529017691,1.099838429553267,0.0
2011-09-01,0.007978494629262619,1.1086134845565145,0.0
2011-09-02,0.013566565964719973,1.1236535625241286,0.0
2011-09-06,0.003759333132100487,1.1278777505907283,0.0
2011-09-07,-0.008168403022779975,1.1186647905634766,0.0
2011-09-08,0.004933483679961493,1.124183705051069,0.0
2011-09-09,0.005605808333053533,1.1304856634327272,0.0
2011-09-12,-0.0013703785132962707,1.1289364701699696,0.0
2011-09-13,-0.005546658799559525,1.1226746447635576,0.0
2011-09-14,0.002746287161490062,1.1257578317270023,0.0
2011-09-15,-0.007653871293489084,1.1171414261753265,0.0
2011-09-16,0.003033999607993736,1.1205308328244161,0.0
2011-09-19,0.009673995756059145,1.131370843345693,0.0
2011-09-20,0.0016847507933938103,1.1332769212716425,0.0
2011-09-21,0.0116055419845004,1.146429214161526,0.0
2011-09-22,0.01571521568998112,1.16444559653537,0.0
2011-09-23,-0.009290730269167949,1.1536270465848395,0.0
2011-09-26,-0.0068881912337792,1.1456806428755033,0.0
2011-09-27,-0.007680778404883621,1.136880923734812,0.0
2011-09-28,-0.0001850317549574819,1.1366705646623159,0.0
2011-09-29,0.002112666505373317,1.1390719704919217,0.0
2011-09-30,0.010672304856629105,1.1512284938146526,0.0
2011-10-03,0.010653939004357554,1.1634936119678325,0.0
2011-10-04,-0.00622104849808877,1.156255461780564,0.0
2011-10-05,-0.004080781826825097,1.1515370355049626,0.0
