date,equity,benchmark_tlt,weight,net_return,z_final,z_rr,z_yc,z_term,regime_hmm
2009-01-26,0.9459488251896229,0.8944281524926685,0.5,-0.004545571481669786,1.3764283781446698,1.374975771873988,0.21605297079528113,-0.15840821241975614,STRESS
2009-01-27,0.9571555464248618,0.9154587348135735,0.5,0.011847069246047726,0.8038317414123803,0.8033812407588234,0.21605297079528113,-0.16091347646256854,STRESS
2009-01-28,0.9451976723550289,0.8925848345203183,0.5,-0.012493135639758401,0.6450545307780634,0.6210058184312044,0.21605297079528113,-0.10191794722931329,STRESS
2009-01-29,0.9342645069476139,0.8720569752827817,0.5,-0.011567067638004525,0.8805931749236781,0.8981741568968296,0.21605297079528113,-0.20599218302933966,STRESS
2009-01-30,0.9327198989958816,0.8692919983242564,0.5,-0.0016532876291948106,1.1007811682645676,0.9977493421594724,0.21605297079528113,0.09553983716627727,STRESS
2009-02-02,0.9400072183739042,0.8830330959363217,0.5,0.007812977278460309,0.7110009823912258,0.9858711819234423,0.21605297079528113,-0.849215226927002,STRESS
2009-02-03,0.9286856482034456,0.8620025136154167,0.5,-0.01204413109725222,0.9600985307880294,1.0696001351665934,0.21605297079528113,-0.43579373904287066,STRESS
2009-02-04,0.9267660687552154,0.8589861751152073,0.5,-0.0020669851547115425,0.8503951230445932,0.9959227714856358,0.21605297079528113,-0.5258588491990672,STRESS
2009-02-05,0.9274671805216249,0.8597402597402596,0.5,0.0007565142812697712,0.38524139145275016,1.0331032970291987,0.21605297079528113,-1.7816944920375821,STRESS
2009-02-06,0.9257266249659839,0.8570590699622956,0.5,-0.0018766761694598566,1.464942737992081,1.656205513247904,0.21605297079528113,-0.6401966662360183,STRESS
2009-02-09,0.9273878716111713,0.859824046920821,0.5,0.0017945326410465645,1.2019087290914658,1.3760790750061704,0.21605297079528113,-0.5974655928832222,STRESS
2009-02-10,0.9375483622004681,0.8785085881860074,0.5,0.01095603134386991,0.762355653891011,0.8658191410160464,0.21605297079528113,-0.42069844590904937,STRESS
2009-02-11,0.9435437673240457,0.8899036447423543,0.5,0.006394768915713389,0.35179592645709873,0.5236676081398616,0.21605297079528113,-0.5917189323033679,STRESS
2009-02-12,0.939016306922551,0.881524926686217,0.5,-0.004798357594300917,0.8425304390181876,0.7626045961663959,0.21605297079528113,0.037774879033018474,STRESS
2009-02-13,0.9265636734511291,0.8580645161290322,0.5,-0.013261360191105853,0.8747432642733346,0.983263997796294,0.21605297079528113,-0.43334156190385936,STRESS
2009-02-17,0.9408264798535894,0.8847926267281107,0.5,0.015393228561763173,0.9394491095494801,0.7871522592665836,0.21605297079528113,0.2187023976107806,STRESS
2009-02-18,0.9370307122384813,0.8772517804775871,0.5,-0.004034503382280119,1.1465972209619315,1.0344458337178746,0.21605297079528113,0.11833874001368161,STRESS
2009-02-19,0.928555555013896,0.8623376623376625,0.5,-0.009044695241993694,0.9206634737446491,0.8916522778958732,0.21605297079528113,-0.08951173847452103,STRESS
2009-02-20,0.933235238977762,0.8707163803938,0.5,0.005039745805834772,0.9988454570870092,0.9029086869387503,0.21605297079528113,0.0778021972741865,STRESS
2009-02-23,0.9378846289693257,0.8787599497276918,0.5,0.00498201289168676,0.8480292823651693,0.7791056009804693,0.21605297079528113,0.010269475365289073,STRESS
2009-02-24,0.9373502595210029,0.8778382907415166,0.5,-0.0005697603221304082,0.5905664199508628,0.6993295139624747,0.21605297079528113,-0.4339474631254905,STRESS
2009-02-25,0.9317674237444905,0.8677000418935904,0.5,-0.005955976135713914,0.16786757575898426,0.6637338856857082,0.21605297079528113,-1.4017055029132708,STRESS
2009-02-26,0.9269061344167315,0.8585672392124005,0.5,-0.0052172776208712635,0.8501016637330783,1.131097416983077,0.21605297079528113,-0.8645291112214574,STRESS
2009-02-27,0.9243217759662118,0.8536237955592795,0.5,-0.002788155514955093,0.732066677333322,1.160620575190521,0.21605297079528113,-1.2334244727394583,STRESS
2009-03-02,0.9305468514167694,0.8653540008378718,0.5,0.006734749318277666,0.8384807374564707,1.231622777636228,0.21605297079528113,-1.1448948285458542,STRESS
2009-03-03,0.9274384212876178,0.859572685379137,0.5,-0.0033404337722695576,1.3408542839723554,1.4461834620643983,0.21605297079528113,-0.42536267332656796,STRESS
2009-03-04,0.925398123996559,0.8556346878927524,0.5,-0.002199927503786281,1.091953982129474,1.305745694877246,0.21605297079528113,-0.6965190099658906,STRESS
2009-03-05,0.9382239992428336,0.8794302471721825,0.5,0.013859845739564447,0.4235394402791372,0.8271092128587874,0.21605297079528113,-1.1709641595455862,STRESS
2009-03-06,0.9350953940624317,0.8735651445328865,0.5,-0.00333460365853655,1.0243691358810154,1.3000980167368215,0.21605297079528113,-0.8513619302359761,STRESS
2009-03-09,0.9323598857640522,0.8684541265186426,0.5,-0.0029253788605409503,0.482874913910741,0.7609172380497075,0.21605297079528113,-0.8571455384438769,STRESS
2009-03-10,0.9234941891549946,0.8517804775869291,0.5,-0.009508878217977301,0.05134415945710297,0.3819870773252292,0.21605297079528113,-0.9886470227667763,STRESS
2009-03-11,0.9284904689507377,0.8609970674486803,0.5,0.005410190832185746,-0.7103152448770169,-0.32212663509358064,0.21605297079528113,-1.1325112525550516,STRESS
2009-03-12,0.9307884044876651,0.8651026392961876,0.5,0.0024749155901667708,-1.5991044401156995,-1.121652167641549,0.21605297079528113,-1.3556704092818372,STRESS
2009-03-13,0.928528955791426,0.8607457059069962,0.5,-0.002427456858449639,-1.7790669077222887,-1.454867862697781,0.21605297079528113,-0.97253734065773,STRESS
2009-03-16,0.9210393303525919,0.8471721826560535,0.5,-0.008066119416222595,-1.662630336014519,-0.9847861592255448,0.21605297079528113,-1.8566501700688964,STRESS
2009-03-17,0.9185760563421751,0.842563887725178,0.5,-0.002674450405363016,-2.7212359667766597,-1.5393595325569243,0.21605297079528113,-3.1167308136457987,STRESS
2009-03-18,0.9361441324584474,0.8744868035190615,0.5,0.019125336432379347,-3.0025091660124557,-2.472127365381614,0.21605297079528113,-1.4879942296735644,STRESS
2009-03-19,0.9359743565911174,0.8755760368663594,0.0,-0.00018135654697126746,-1.6067874024141306,-1.335636375307209,0.21605297079528113,-0.839917295863765,STRESS
2009-03-20,0.9358894686574523,0.8707163803937997,0.0,-9.069472156719716e-05,-0.7532648802458324,-0.6783893062082689,0.21605297079528113,-0.3492286631903695,STRESS
2009-03-23,0.9360592445247823,0.8631755341432761,0.0,0.0001814058956914888,-0.5581271012147041,-0.784758927610772,0.21605297079528113,0.4045398378937089,STRESS
2009-03-24,0.9359743565911173,0.8713866778382908,0.0,-9.068649678056762e-05,-1.0715684027917811,-1.1342799705474396,0.21605297079528113,-0.005260808707314735,STRESS
2009-03-25,0.9360592445247823,0.8596564725596983,0.0,9.069472156708613e-05,-1.8108438025186602,-1.3267178019379122,-1.910652357521878,0.2226742666895389,STRESS
2009-03-26,0.9361441324584474,0.869627147046502,0.0,9.068649678067864e-05,-1.8873618729634136,-1.4937943272431222,-1.888753222090745,0.43264605226732983,STRESS
2009-03-27,0.9359743565911174,0.8760787599497278,0.0,-0.00018135654697126746,-1.9905938499455327,-1.630587684755403,-1.8673836871795895,0.500522352409368,STRESS
2009-03-30,0.9362290203921126,0.8794302471721828,0.0,0.0002720841647017025,-2.0156183684567153,-1.1734170816958098,-1.8465207968055495,-0.7206126192981012,STRESS
2009-03-31,0.9362290203921126,0.8857142857142858,0.0,0.0,-1.7929134844626573,-0.9658966649579848,-1.8261429601627925,-0.6979348286395868,STRESS
2009-04-01,0.9356348048564571,0.8912442396313365,0.0,-0.0006346903617735489,-2.3494547216740522,-1.4341523398324716,-1.8062298485704888,-0.9335835681760855,STRESS
2009-04-02,0.9354650289891271,0.8803519061583578,0.0,-0.0001814552712755546,-1.1266014155112785,-0.8354203458798691,-1.7867623017783434,0.6121190522552337,STRESS
2009-04-03,0.9356348048564571,0.8623376623376624,0.0,0.00018148820326668869,-0.9546686494092783,-0.1752779251885228,-1.7677222426411283,-0.6226851285710424,STRESS
2009-04-06,0.9354650289891271,0.858651026392962,0.0,-0.0001814552712755546,-0.5661174158326339,-0.11050110384981471,-1.7490925992922859,0.1727786695121665,STRESS
2009-04-07,0.9358045807237874,0.8608294930875576,0.0,0.0003629764065335994,-1.3251559804394213,-0.5982493417190338,-1.7308572340493849,-0.5191236712639299,STRESS
2009-04-08,0.9358045807237874,0.8684541265186428,0.0,0.0,-1.9294853937647836,-1.198867706645373,-1.7130008783734312,-0.5417935590184528,STRESS
2009-04-09,0.9357196927901223,0.857561793045664,0.0,-9.071117561676445e-05,-2.112116555454552,-1.2334821086258236,-1.6955090732816291,-0.924954312110599,STRESS
2009-04-13,0.9358045807237875,0.8654377880184333,0.0,9.07194048807014e-05,-2.3669340739766946,-1.50238107624932,-1.661565003148629,-0.9152087419569648,STRESS
2009-04-14,0.9359743565911177,0.8699622957687475,0.0,0.00018142235123375094,-2.6475599447935787,-1.7257383825370225,-1.6450873977389615,-1.0707383573371703,STRESS
2009-04-15,0.9361441324584479,0.8684541265186428,0.0,0.0001813894431343943,-1.8442817112181986,-1.584565040309213,-1.628923573438409,0.5724010028063431,STRESS
2009-04-16,0.9361441324584479,0.8615835777126101,0.0,0.0,-1.3488420119729096,-1.1464285443133073,-1.628923573438409,0.7156590109298009,STRESS
2009-04-17,0.9359743565911178,0.8521156263091748,0.0,-0.00018135654697126746,-0.5165718321034392,-0.6353737693536597,-1.6130623819346035,1.5068016295765039,STRESS
2009-04-20,0.9362290203921131,0.8650188521156263,0.0,0.0002720841647017025,-1.4774397479439338,-1.3832263333040828,-1.6130623819346035,0.9742632498513248,STRESS
2009-04-21,0.9360592445247828,0.8564725596983662,0.0,-0.00018134010336390283,-0.6993804846622735,-0.6064285412939036,-1.6130623819346035,0.9774169280300276,STRESS
2009-04-22,0.9362290203921131,0.851277754503561,0.0,0.00018137299356135728,-0.6724636537015154,-0.3577997763224292,-1.6130623819346035,0.42313709300323715,STRESS
2009-04-23,0.9359743565911179,0.8511939673229997,0.0,-0.0002720101550457432,-0.6554832248349731,-0.4308223099296029,-1.6130623819346035,0.6481444991875271,STRESS
2009-04-24,0.9357196927901227,0.8426476749057394,0.0,-0.00027208416470159147,-0.5304641051553806,-0.5389328656656245,-1.6130623819346035,1.2309686877265626,STRESS
2009-04-27,0.9358045807237878,0.8462505236698786,0.0,9.07194048807014e-05,-0.41253536610477015,-0.10202297992393161,-1.6130623819346035,0.4335158209988562,STRESS
2009-04-28,0.935889468657453,0.8324256388772519,0.0,9.07111756169865e-05,-1.157314589677416,-0.5282718744257107,-1.6130623819346035,-0.36281000167831035,STRESS
2009-04-29,0.9363987962594436,0.8250523669878509,0.0,0.0005442176870749105,-1.3894495286188606,-0.8318014167875538,-1.6130623819346035,-0.18432349312731436,STRESS
2009-04-30,0.9363139083257784,0.8217846669459573,0.0,-9.06536125464541e-05,-2.359123489454453,-1.5168074202546067,-1.6130623819346035,-0.8959933865486625,STRESS
2009-05-01,0.9353801410554626,0.813657310431504,0.0,-0.0009972801450589541,-2.6858261852051917,-1.7081303241199848,-1.6130623819346035,-1.2344428662620641,STRESS
2009-05-04,0.9352952531217976,0.8163385002094681,0.0,-9.075233687261264e-05,-3.0264169507214116,-1.575991319840559,-1.6130623819346035,-2.4162672907511786,STRESS
2009-05-05,0.9351254772544674,0.8153330540427316,0.0,-0.0001815211472137035,-2.4572253400373603,-1.4540266548218952,-1.6130623819346035,-1.2981999265877096,STRESS
2009-05-06,0.9352103651881325,0.81340594888982,0.0,9.077705156146365e-05,-2.977587770037506,-1.7293025515502771,-1.605180863663917,-1.9168273984701347,STRESS
2009-05-07,0.9351254772544674,0.7935483870967743,0.0,-9.076881183633922e-05,-2.4061092370765245,-1.0286170488159638,-1.605180863663917,-2.2398448229034633,STRESS
2009-05-08,0.9350405893208024,0.795475492249686,0.0,-9.07770515612416e-05,-2.421277341004081,-1.3646312244279668,-1.605180863663917,-1.4377296436923481,STRESS
2009-05-11,0.9352103651881324,0.8067867616254715,0.0,0.00018157058556500516,-1.9682077893202443,-1.01654896034691,-1.5973789212716103,-1.1811128814796281,STRESS
2009-05-12,0.9352952531217975,0.8097193129451196,0.0,9.076881183633922e-05,-2.0527400503983904,-1.1472154671966297,-1.5973789212716103,-1.065777267050693,STRESS
2009-05-13,0.9353801410554624,0.8185169669040637,0.0,9.076057360668521e-05,-1.5362291088216464,-1.024944949994191,-1.5973789212716103,-0.08017620611493144,STRESS
2009-05-14,0.9353801410554624,0.8217008797653959,0.0,0.0,-1.4668721643344906,-0.7912982210222879,-1.5973789212716103,-0.4909006673267994,STRESS
2009-05-15,0.9354650289891275,0.8214495182237118,0.0,9.075233687272366e-05,-0.29802256448008896,0.16765766972677024,-1.5896551022027372,0.028040741134904974,STRESS
2009-05-18,0.9352952531217974,0.8087138667783829,0.0,-0.0001814882032667997,-0.4174639796917772,-0.029475287394974195,-1.5820079908299707,0.21653426238047058,STRESS
2009-05-19,0.9353801410554623,0.8044407205697528,0.0,9.076057360668521e-05,0.2020252670172571,0.3903107810177665,-1.5744362072513303,0.710113370437224,STRESS
2009-05-20,0.9357196927901226,0.8129032258064515,0.0,0.0003630093474906726,0.8225479429343454,1.070013266264499,-1.5669384061354616,0.556540496276212,STRESS
2009-05-21,0.9357196927901226,0.7924591537494762,0.0,0.0,1.3912358081397236,1.6758248551803756,-1.559513275612267,0.4581623391075703,STRESS
2009-05-22,0.9353801410554622,0.7836614997905319,0.0,-0.00036287761952291664,3.016381502819778,3.3081216867989567,-1.5521595362067884,0.4347691922071438,STRESS
2009-05-26,0.935210365188132,0.7718475073313782,0.0,-0.0001815046737453363,2.761137415067972,3.219283986399517,-1.5376612687151927,0.007879523207532234,STRESS
2009-05-27,0.9353801410554622,0.7705069124423962,0.0,0.0001815376236724564,3.9303100252546366,4.388351026434179,-1.5305143346264964,0.0027832480210156496,STRESS
2009-05-28,0.9360592445247827,0.7691663175534141,0.0,0.0007260186949813452,2.222424257426234,3.0005950663312317,-1.5234339777906412,-0.8028515389195148,STRESS
2009-05-29,0.9354650289891273,0.7890238793464599,0.0,-0.0006348054774643064,2.3731183729702807,2.6708630940282583,-1.516419066097572,0.39295249692823453,STRESS
2009-06-01,0.9358045807237876,0.7632174277335567,0.0,0.0003629764065335994,2.729902115398605,3.1984684494017124,-1.5094684942400685,-0.03931446432771761,STRESS
2009-06-02,0.935040589320802,0.767322999581064,0.0,-0.0008164005805514352,2.0959168052250576,2.3922587885527014,-1.5025811829003737,0.3860809288561705,STRESS
2009-06-03,0.9354650289891273,0.774528697109342,0.0,0.00045392646391273495,1.7364448762938345,1.9762778250918607,-1.4957560779668244,0.522234686480053,STRESS
2009-06-04,0.9352952531217972,0.7585253456221196,0.0,-0.0001814882032667997,0.9590193724750793,2.140217731178023,-1.4889921497791865,-1.836251784422969,STRESS
2009-06-05,0.9349557013871368,0.7527440301633848,0.0,-0.000363042294427407,-0.9966839689842477,0.2247763646282961,-1.4822883924014598,-1.9419345397302648,STRESS
2009-06-08,0.9346161496524764,0.750816925010473,0.0,-0.0003631741420011547,-1.3106967307146338,0.1885740570328689,-1.4756438229209723,-2.6414441021780273,STRESS
2009-06-09,0.9348708134534717,0.7507331378299117,0.0,0.0002724795640327571,-1.069375586501558,-0.08964786243574085,-1.4690574807726533,-1.3475261995850527,STRESS
2009-06-10,0.9353801410554621,0.738919145370758,0.0,0.0005448106782892648,-0.49542209489691114,0.35092115581590466,-1.4625284270874208,-1.0189618064664738,STRESS
2009-06-11,0.9353801410554621,0.7471302890657726,0.0,0.0,-0.1269967707564903,0.639837700815608,-1.4560557440636686,-0.8250443708824943,STRESS
2009-06-12,0.9350405893208018,0.7538332635106826,0.0,-0.0003630093474906726,0.2776858165745969,0.5986917387620891,-1.4496385343608944,0.2847140953019401,STRESS
2009-06-15,0.9350405893208018,0.7606200251361539,0.0,0.0,0.18114127526630128,0.4865205756495423,-1.4432759205145538,0.31900868942781274,STRESS
2009-06-16,0.9356348048564573,0.7738583996648509,0.0,0.0006354970494779622,0.581849973794371,0.7076992528818666,-1.4369670443712588,0.7631020855597047,STRESS
2009-06-17,0.9357196927901225,0.7695014662756595,0.0,9.072763563788833e-05,1.3781948340434058,1.4539492278200443,-1.4307110665434994,0.8836473154660285,STRESS
2009-06-18,0.9356348048564573,0.7578550481776285,0.0,-9.07194048807014e-05,1.6693371960563848,1.947872841485042,-0.8328019641074101,-0.07173764049108543,STRESS
2009-06-19,0.9355499169227922,0.7682446585672389,0.0,-9.072763563788833e-05,1.1393122357750758,1.8726904358840641,-0.8328019641074101,-1.2088440271919132,STRESS
2009-06-22,0.935210365188132,0.7757017176372012,0.0,-0.00036294347155418905,1.9875090122674248,2.2096397556348903,-1.4245071658830906,0.5130535159936539,STRESS
2009-06-23,0.9351254772544669,0.7848345203183911,0.0,-9.076881183633922e-05,1.6993520183227937,1.9232333609030237,-1.4183545389725851,0.5040625477788642,STRESS
2009-06-24,0.9352952531217973,0.7769585253456219,0.0,0.0001815541031229273,1.3431592398234877,1.600699256926179,-1.4122523996339393,0.41533925696872603,STRESS
2009-06-25,0.9356348048564574,0.7912023460410555,0.0,0.00036304229442718494,1.3161173437350018,1.4441780335042385,-1.4061999784537385,0.7344982594172123,STRESS
2009-06-26,0.9357196927901226,0.7925429409300374,0.0,9.072763563788833e-05,2.215286862164621,1.8259926252337828,-1.4001965223243258,2.0233829840703392,STRESS
2009-06-29,0.9354650289891273,0.7937159614578967,0.0,-0.0002721582146421042,1.7921026196599117,1.7092833176769506,-1.3942412940002111,1.2527292254575608,STRESS
2009-06-30,0.9357196927901226,0.7923753665689146,0.0,0.0002722323049002551,1.9602083501817793,1.6817562744412635,-1.388333571669161,1.7373803681031603,STRESS
2009-07-01,0.9352952531217972,0.7882697947214073,0.0,-0.000453597024403507,2.1715685290855222,1.899040558069527,-1.3824726485373957,1.7181744139430344,STRESS
2009-07-02,0.935210365188132,0.7901131126937575,0.0,-9.076057360690726e-05,2.1893329201598393,2.2456916392613597,-1.3766578324283503,0.8915965765674618,STRESS
2009-07-06,0.935210365188132,0.7886049434436528,0.0,0.0,2.1297783663313474,2.346580179148355,-1.3651638233416026,0.4818683354636831,STRESS
2009-07-07,0.9352952531217972,0.7938835358190194,0.0,9.076881183633922e-05,1.7464504189843724,2.2792212171937427,-1.3594833156653185,-0.31231450877443745,STRESS
2009-07-08,0.9356348048564573,0.8085462924172598,0.0,0.00036304229442718494,1.374870387359015,1.8861852684626428,-1.3538462848990298,-0.2629024890847974,STRESS
2009-07-09,0.9354650289891273,0.7989107666527018,0.0,-0.0001814552712755546,1.427379706463831,2.0686506730058447,-1.3482521063731425,-0.5919883365751777,STRESS
2009-07-10,0.9352952531217972,0.8062840385421027,0.0,-0.0001814882032667997,0.3939707030892625,1.48142051330702,-1.3427001678850221,-1.7115993996306271,STRESS
2009-07-13,0.9354225850222947,0.8017595307917884,0.0,0.00013614086041013884,0.7116610555279642,1.4464306883534976,-1.3371898693793107,-0.8340316800293504,STRESS
2009-07-14,0.9354650289891271,0.7884373690825299,0.0,4.537410953298071e-05,1.6887712194748956,2.07327089311555,-0.7631322082488399,-0.38890002791500566,STRESS
2009-07-15,0.935380141055462,0.7681608713866775,0.0,-9.074410163345537e-05,0.9609474862303542,2.0163839780827817,-0.7631322082488399,-2.0662420734444384,STRESS
2009-07-16,0.935380141055462,0.7764558022622535,0.0,0.0,1.4735980349553617,2.3083843237754174,-0.7631322082488399,-1.5146165658635087,STRESS
2009-07-17,0.935295253121797,0.764474235441977,0.0,-9.075233687261264e-05,1.1947663771080315,1.838423628683667,-0.7631322082488399,-1.0367939727524587,STRESS
2009-07-20,0.935295253121797,0.768496020108923,0.0,0.0,2.346161760977952,2.1662124637045137,-0.7631322082488399,1.0222223993702257,STRESS
2009-07-21,0.935295253121797,0.7838290741516544,0.0,0.0,1.868846028730721,1.9021950189423293,-0.7631322082488399,0.4889766806576093,STRESS
2009-07-22,0.9353801410554619,0.7767909509844989,0.0,9.076057360668521e-05,2.066459978241625,2.3097995529801207,-0.7631322082488399,-0.035999780659608765,STRESS
2009-07-23,0.9353801410554619,0.7625471302890654,0.0,0.0,1.8725544648611248,2.461895750069362,-1.3317206226382166,-0.47456274604193077,STRESS
2009-07-24,0.9352952531217968,0.7662337662337658,0.0,-9.075233687261264e-05,1.3130112017730595,1.5037742025097764,-0.7590353036879937,0.09236897592420318,STRESS
2009-07-27,0.935465028989127,0.7574361122748215,0.0,0.00018152114721359247,1.4992007427544967,1.716777663360609,-1.326291850981417,0.45077658672078125,STRESS
2009-07-28,0.9353801410554619,0.7641390867197315,0.0,-9.074410163345537e-05,1.4628311783465109,1.7231541623102538,-1.3209029889752166,0.33986978182205546,STRESS
2009-07-29,0.9355499169227919,0.7683284457478001,0.0,0.00018150467374522528,1.0993509270152275,1.2927352049909286,-1.3155534821506312,0.5032044166737201,STRESS
2009-07-30,0.9353801410554617,0.7792207792207788,0.0,-0.00018147173577709452,1.0233620295786623,1.1276041072768206,-0.7469094384079914,0.29957688456059783,STRESS
2009-07-31,0.9354650289891269,0.7943862589023876,0.0,9.075233687272366e-05,0.7667637103077092,0.7902012705394503,-1.310242786730072,0.9240881894682013,STRESS
2009-08-03,0.9348708134534712,0.7797235023041471,0.0,-0.0006352087114338545,0.4808330215484625,0.6971589279078869,-0.7429211677335461,0.016376109901598507,STRESS
2009-08-04,0.9349557013871364,0.7735232509426053,0.0,9.080177971498848e-05,0.4829100536513519,0.913888749929452,-0.7429211677335461,-0.5202558648950907,STRESS
2009-08-05,0.9351254772544664,0.7619606200251358,0.0,0.00018158707100046634,0.8500517290695332,1.0389710391606979,-0.7429211677335461,0.08489260057224789,STRESS
2009-08-06,0.9352952531217967,0.7645580226225384,0.0,0.0001815541031229273,0.37233323208391655,0.8173068596458511,-0.7429211677335461,-0.555243193104677,STRESS
2009-08-07,0.9349557013871364,0.7581901968998739,0.0,-0.000363042294427407,0.0950049106032202,0.7768550922642989,-0.7367242424985618,-1.1520822722787756,STRESS
2009-08-10,0.9350405893208015,0.7676581483033091,0.0,9.079353550034419e-05,0.17124181716946396,0.6158146659003756,-0.7305519115354518,-0.5635181881756901,STRESS
2009-08-11,0.9352103651881315,0.7765395894428148,0.0,0.00018157058556500516,-0.02526583649717351,0.564386344526175,-0.7244034535744371,-0.9308278623775434,STRESS
2009-08-12,0.9352528091549642,0.7682446585672387,0.0,4.5384405918280635e-05,0.6260908613607041,1.035192385122976,-0.7182781538433551,-0.4840451940231634,STRESS
2009-08-13,0.9352952531217966,0.7791369920402174,0.0,4.538234626716431e-05,0.3069769189875312,0.9093705110388135,-0.7121753036368572,-0.9718525024005628,STRESS
2009-08-14,0.9352952531217966,0.7821533305404268,0.0,0.0,0.37644592040954195,0.5405695065208139,-0.7060941998890553,0.11926168463861155,STRESS
2009-08-17,0.9353801410554615,0.7937159614578965,0.0,9.076057360668521e-05,0.6752272834385358,0.5699168821751357,-1.2658393504185368,1.2126555159724028,STRESS
2009-08-18,0.9353801410554615,0.7891076665270209,0.0,0.0,0.7309636854524442,0.5542694937071486,-0.6901902373147671,0.9593781573493141,STRESS
2009-08-19,0.9352952531217965,0.7956430666108081,0.0,-9.075233687261264e-05,0.8848194634947757,0.598194945704471,-0.68418810551494,1.229702373611967,STRESS
2009-08-20,0.9352952531217965,0.8021784666945952,0.0,0.0,0.4392198777181575,0.1162011474773138,-0.678204567671394,1.3162002513556548,STRESS
2009-08-21,0.9353801410554614,0.7856723921240045,0.0,9.076057360668521e-05,0.15362095716762852,-0.12689024160616724,-0.6722389474545646,1.2054572075254129,STRESS
2009-08-24,0.9352952531217964,0.7999162128194381,0.0,-9.075233687261264e-05,-0.13907235839152293,-0.3794082801068738,-0.6662905714481603,1.1005577328744973,STRESS
2009-08-25,0.9353801410554613,0.8044407205697524,0.0,9.076057360668521e-05,0.193248927309925,-0.015507679006592362,-0.6603587687313485,1.0171605923398046,STRESS
2009-08-26,0.9356348048564564,0.8081273565144528,0.0,0.00027225701061794894,0.23906902993157714,-0.04300242720436241,-0.654442870458928,1.196010795684045,STRESS
2009-08-27,0.9352103651881312,0.8049434436531205,0.0,-0.00045363817818899754,0.22155439197290275,-0.039848789032257026,-0.6485422094387936,1.1399146095919945,STRESS
2009-08-28,0.9352952531217963,0.8086300795978211,0.0,9.076881183633922e-05,0.4179147413679547,0.2021611274503243,-0.6426561197059776,1.021376124573559,STRESS
2009-08-31,0.9356348048564564,0.8093841642228733,0.0,0.00036304229442718494,0.548061036880666,0.3462015576611891,-0.6367839360925343,0.982236650118093,STRESS
2009-09-01,0.9355499169227914,0.8048596564725592,0.0,-9.07276356377773e-05,0.5634116363852815,0.48810470476726153,-0.6309249937925067,0.6614610743894297,STRESS
2009-09-02,0.9354650289891263,0.8165898617511514,0.0,-9.073586788865828e-05,0.9198065504271327,0.2934107650104441,1.1035451709607118,0.7383305853211874,STRESS
2009-09-03,0.9354650289891263,0.811562630917469,0.0,0.0,1.590369494135596,0.7985153149151902,1.1035451709607118,1.1519765698304807,STRESS
2009-09-04,0.9353801410554612,0.7977377461248423,0.0,-9.074410163345537e-05,0.7197627075952129,0.7071302692401528,-0.6250786279211945,0.5003900668285461,STRESS
