DATE,2s5s_spread,2s5s_z_level,2s5s_z_mom,2s10s_spread,2s10s_z_level,2s10s_z_mom,5s10s_spread,5s10s_z_level,5s10s_z_mom,10s30s_spread,10s30s_z_level,10s30s_z_mom,2s30s_spread,2s30s_z_level,2s30s_z_mom,5s30s_spread,5s30s_z_level,5s30s_z_mom
2011-11-09,0.6403051000000001,-1.7608892262500127,-0.25393412696394724,1.7353063,-1.8629476466665083,-0.5327262533136132,1.0950012,-1.5682257426224488,-0.8590635224577633,1.066478,-0.8638015875208219,-1.7864738013438588,2.8017843,-2.0981217865378463,-1.3285354418290183,2.1614792,-1.4656783704113996,-1.5571291190788068
2011-11-10,0.6763535,-1.6261722104208343,-0.23037582453884647,1.8264141999999999,-1.6104663433828559,-0.4330088780764382,1.1500607,-1.1231467839209335,-0.6490619176690121,1.0498150000000002,-0.9998199086114674,-1.8290869003173273,2.8762292,-1.8836101058212318,-1.250418457510083,2.1998757,-1.2691084098863352,-1.4769513593699366
2011-11-11,0.6763535,-1.6134625288178532,-0.09050971931023266,1.8264141999999999,-1.5966021303065323,-0.2633035229499601,1.1500607,-1.1145445196568178,-0.5026597719275682,1.0736020000000002,-0.790247201769929,-1.614600765148418,2.9000162,-1.802495892419868,-0.9863540983276301,2.2236627,-1.143657390945176,-1.2692430095502838
2011-11-14,0.6731089,-1.6117378910434457,-0.034109154098961585,1.8255713,-1.5851637340352243,-0.12794198628096703,1.1524623999999999,-1.0873837395751482,-0.2661618851104908,1.050125,-0.9850175109889581,-1.4790376227563904,2.8756963,-1.843579311096794,-0.7918767564591935,2.2025873999999996,-1.23714186361789,-1.0628673457208764
2011-11-15,0.6650744000000001,-1.6261760745308314,0.034677499828891234,1.8071552000000002,-1.618734317428776,0.056380055905226774,1.1420808,-1.1602065334493898,0.07467544693397467,1.0389499999999998,-1.073587915159953,-1.3243488565273727,2.8461052,-1.896458422454784,-0.5383182716774513,2.1810308,-1.3316449627907982,-0.7890680041565329
2011-11-16,0.6320322999999999,-1.7235440262979116,-0.09593024520712735,1.7580203,-1.7294337364441916,-0.04786209093683961,1.125988,-1.276585299463902,0.08190539642247228,1.0301900000000002,-1.1405772045249403,-1.2178043374739453,2.7882103000000003,-2.017201880907189,-0.5971835465028104,2.156178,-1.4403627251421574,-0.7203173585204682
2011-11-17,0.5990072,-1.817578786713786,-0.22421570840398217,1.6981613,-1.863159734260798,-0.24140247623653352,1.0991541,-1.4734171760683394,-0.15431790418479735,1.0206829999999998,-1.2133741516843144,-1.2030589146242447,2.7188442999999998,-2.160763748262095,-0.7880466415925595,2.1198371,-1.6023101497026493,-0.8375374160967269
2011-11-18,0.6439360999999999,-1.6523938100056423,-0.12422774664001152,1.7321468999999998,-1.758754433601437,-0.23189114470274405,1.0882107999999997,-1.5442337913991746,-0.3479848701069383,0.9837070000000003,-1.5193488679870346,-1.4793357733749424,2.7158539,-2.1389313635863587,-0.90534746843187,2.0719178,-1.815328555214396,-1.1155669139656703
2011-11-21,0.6341498999999999,-1.6689844593262386,-0.3187212947071435,1.6928609,-1.837852948793393,-0.6063116018616675,1.0587110000000002,-1.7545495701444407,-0.9226639561110126,0.9887300000000001,-1.4626664233477407,-1.508676311482943,2.6815909,-2.1919334368806984,-1.3003753848248711,2.047441,-1.9111234006643512,-1.437958304441176
2011-11-22,0.6125229,-1.723097531465333,-0.3336648112385952,1.6591982,-1.89997847991463,-0.562769210289204,1.0466753,-1.8269752483757935,-0.773534610448462,0.963254,-1.6664948202072078,-1.7050995942871137,2.6224522,-2.3008808571764297,-1.3492124352985029,2.0099293,-2.0668279084683134,-1.4853304810581587
2011-11-23,0.6164438999999999,-1.6942486101865268,-0.23278505091337523,1.6217179,-1.969337143154846,-0.5968729178506093,1.005274,-2.11694421232501,-1.0871532911329296,0.950826,-1.7566373917949782,-1.6197783954203229,2.5725439,-2.383057295918349,-1.3476515872326715,1.9561,-2.2937070127396915,-1.5977796639882276
2011-11-24,0.6164438999999999,-1.6773906817134243,-0.3272225513695978,1.6217179,-1.9456395413938719,-0.7001748291432116,1.005274,-2.089916139842182,-1.1564166200045451,0.950826,-1.7380449892209697,-1.5589770077707876,2.5725439,-2.3466871492052794,-1.427403017252091,1.9561,-2.2615808207014534,-1.5959780070009617
2011-11-25,0.6575798,-1.5294562866959416,-0.07988388191551855,1.6900293,-1.758896980893618,-0.39174217079430246,1.0324494999999998,-1.8631094144177782,-0.8744221732882584,0.9555100000000001,-1.681000156041834,-1.5709127162721095,2.6455393000000003,-2.1453846999677686,-1.12319441727442,1.9879595,-2.083985273277167,-1.4564191488809333
2011-11-28,0.6707590000000001,-1.4733502978081756,-0.11523050171155107,1.7200103,-1.6686173567369502,-0.41437972671922935,1.0492512999999999,-1.7187686252580352,-0.8555273616101967,0.955079,-1.667648044064942,-1.7063821141846809,2.6750893000000002,-2.0497784363558,-1.2128504292437472,2.0043303,-1.9828206205905747,-1.533230472412438
2011-11-29,0.6723638000000001,-1.454815890253943,0.015635024778207253,1.7373523,-1.610451198249297,-0.21085367123113039,1.0649885000000001,-1.5855770834021026,-0.5977080628716805,0.9654550000000002,-1.5679291842135914,-1.5794714657116449,2.7028073000000004,-1.961458393596206,-0.9523321971284374,2.0304435,-1.8414533029669393,-1.3190732423111489
2011-11-30,0.6980937,-1.3604067576191006,0.22403876788730945,1.8140682,-1.412361699599338,0.3119976545884911,1.1159744999999999,-1.1962160167124662,0.3396559286624245,0.9873660000000002,-1.3739680878845604,-1.2138790347720616,2.8014342,-1.7164994147185386,-0.2538644969144781,2.1033405,-1.491789780580056,-0.6014669702848274
2011-12-01,0.7110032,-1.307969110768696,0.2630959625818641,1.8333570000000001,-1.3542465849930894,0.35984547113695164,1.1223538000000002,-1.139554789245635,0.3802047747824342,1.0039089999999997,-1.2316766737499507,-1.1290253918324349,2.837266,-1.6183632309624398,-0.16862963694077576,2.1262628,-1.3753583535717557,-0.5281202021755486
2011-12-02,0.6635471,-1.4466544042535208,0.07881882291581327,1.7830681,-1.46230296353208,0.25978424816763074,1.119521,-1.1512823849736906,0.5170817706256305,0.990672,-1.3364835452606005,-1.0760890082642602,2.7737401,-1.744526726919919,-0.24877728261895554,2.1101929999999998,-1.4363622278608814,-0.42531261443560414
2011-12-05,0.6782022,-1.3876729405651724,0.05698286723819578,1.7856558999999999,-1.443102424872874,0.15020566829302692,1.1074536999999998,-1.2306405088846313,0.2732111734425646,0.9841100000000003,-1.3819313246492397,-1.2675476920431894,2.7697659000000003,-1.7350992127075662,-0.4557885104036699,2.0915637,-1.5071677470905338,-0.6771957552989529
2011-12-06,0.6902401,-1.3377699361103041,0.18814856605887295,1.835184,-1.3131772644330468,0.3825273037345474,1.1449439,-0.9453119753892879,0.5993929813694298,1.0092440000000003,-1.1671400187262635,-1.1694603756200674,2.844428,-1.5516360108585598,-0.17670332755548415,2.1541879,-1.2139709676715402,-0.4481590301033674
2011-12-07,0.6553074000000001,-1.4354954256834063,0.21987308346074919,1.7954350999999997,-1.395769175576629,0.3918919765271797,1.1401276999999999,-0.9732870380198578,0.552837298512113,1.032073,-0.9741299472140323,-1.0480038669734584,2.8275080999999997,-1.5742632516940673,-0.11223970707789091,2.1722007,-1.1241642701022403,-0.39595711272978623
2011-12-08,0.6197684,-1.5332018890054002,0.057669122828813084,1.7520921,-1.485263357167571,0.3162953104520107,1.1323237000000002,-1.0231380769286624,0.705284949465194,1.02668,-1.0138820621098918,-0.9524989363107751,2.7787721000000003,-1.6661750028586029,-0.1455879462084421,2.1590037,-1.1749237177529959,-0.25751107089296
2011-12-09,0.6689794,-1.3661855420767741,0.12121211152138395,1.8390119,-1.268002786396687,0.412308890788604,1.1700325,-0.7387730071679859,0.8157212557453932,1.046062,-0.8512405978088982,-1.0110679895631196,2.8850739,-1.4165997997632178,-0.07993832683130862,2.2160945,-0.91258346922585,-0.24045561640418964
2011-12-12,0.6384057,-1.449144789089208,0.0142368616728457,1.7900587,-1.3720384396430974,0.2888096537910388,1.151653,-0.8682592459805906,0.7212589951751729,1.038382,-0.9122127169954328,-0.8137279638047042,2.8284407,-1.5277739675004969,-0.11087125487862978,2.190035,-1.0233267389116567,-0.1613966319040004
2011-12-13,0.6207872,-1.4906954580252842,-0.1703697178374579,1.7350731,-1.4883837280163066,-0.04280545252558896,1.1142859,-1.1353247521710736,0.25542739921207797,1.0459930000000002,-0.8479459845362343,-0.7159097493625698,2.7810661,-1.616378570215476,-0.4019810842966586,2.1602789000000002,-1.1490999713720005,-0.3371096010292899
2011-12-14,0.6111929,-1.5066407514885773,-0.1713194501911646,1.6646988,-1.6378947979651812,-0.17396465721811413,1.0535059000000002,-1.5683357591156801,-0.08166097997367601,1.000065,-1.2207118675062416,-0.8817092838584932,2.6647638000000002,-1.8512216059072146,-0.6208567989015322,2.0535709,-1.6118411602175287,-0.618444080448738
2011-12-15,0.614419,-1.483013374864758,0.0037288516235728154,1.6698747,-1.609888230779551,0.04168977271047169,1.0554557,-1.5393167020002185,0.0990100788004827,1.009419,-1.1409845248987778,-0.8470420272559066,2.6792937,-1.7993627485057833,-0.387695373334887,2.0648747,-1.5484776329076435,-0.5041933578595712
2011-12-16,0.5773022999999999,-1.5831819469058699,-0.07018045210902155,1.6255519999999999,-1.6960741660940288,-0.007108953126561495,1.0482497,-1.5766650616633728,0.130750452982851,1.003742,-1.1823645365198725,-0.8513653863527596,2.629294,-1.886039521942747,-0.4422513459173659,2.0519917,-1.5912338748837447,-0.4915293874023821
