date,strategy,benchmark_tlt,weight_tlt,net_return,z_composite,regime
2009-03-30,0.9388981073798949,0.8794302471721828,0.5,0.002048819435066962,-1.30090776905885,STRESS
2009-03-31,0.9422525928054613,0.8857142857142858,0.5,0.0035727896341463117,-1.0358534669822008,STRESS
2009-04-01,0.9448950488016862,0.8912442396313365,0.5,0.0028044029980934804,-1.558261661752296,STRESS
2009-04-02,0.9390353075301965,0.8803519061583578,0.5,-0.006201473146590142,-0.7481551737389553,STRESS
2009-04-03,0.9295129915537467,0.8623376623376624,0.5,-0.010140530286869509,0.360379372348265,STRESS
2009-04-06,0.9274417482512747,0.858651026392962,0.5,-0.0022283102240559516,0.32241777474665156,STRESS
2009-04-07,0.9287865651313655,0.8608294930875576,0.5,0.0014500284062332058,-0.011076606183883397,STRESS
2009-04-08,0.9328998402640771,0.8684541265186428,0.5,0.004428654856920455,-0.9850370680449851,STRESS
2009-04-09,0.9270072154899422,0.857561793045664,0.5,-0.006316460267017321,-0.8565793825133231,STRESS
2009-04-13,0.9313061610985273,0.8654377880184333,0.5,0.004637445681922592,-1.440055613173747,STRESS
2009-04-14,0.9338250747393859,0.8699622957687475,0.5,0.002704710594728099,-1.9884806337225487,STRESS
2009-04-15,0.9331003267667168,0.8684541265186428,0.5,-0.0007761067808886857,-1.7788060799711642,STRESS
2009-04-16,0.9294093365691832,0.8615835777126101,0.5,-0.003955619874577931,-1.2991786266993648,STRESS
2009-04-17,0.9242184146287576,0.8521156263091748,0.5,-0.005585183767991109,-0.7728239799286041,STRESS
2009-04-20,0.9313416711130005,0.8650188521156263,0.5,0.007707330184612338,-1.444160048002863,STRESS
2009-04-21,0.9266564489785883,0.8564725596983662,0.5,-0.005030615809140271,-0.5278968878065982,STRESS
2009-04-22,0.923930236708274,0.851277754503561,0.5,-0.002941988126580697,0.0032044603712355624,STRESS
2009-04-23,0.9237591084970928,0.8511939673229997,0.5,-0.00018521767594803507,0.0038975501075408925,STRESS
2009-04-24,0.918996002166905,0.8426476749057394,0.5,-0.005156221233842129,-0.06196758312680983,STRESS
2009-04-27,0.9210023304920087,0.8462505236698786,0.5,0.0021831741600321086,0.522972578208174,STRESS
2009-04-28,0.9135210642559038,0.8324256388772519,0.5,-0.008122961243874682,0.0365092170326069,STRESS
2009-04-29,0.9097238510964408,0.8250523669878509,0.5,-0.004156678272718206,-0.8272840117645088,STRESS
2009-04-30,0.9078810913799948,0.8217846669459573,0.5,-0.0020256253743650143,-1.853588366036661,STRESS
2009-05-01,0.9029389653264708,0.813657310431504,0.5,-0.0054435829762815025,-2.0561310575179235,STRESS
2009-05-04,0.9043856901974004,0.8163385002094681,0.5,0.0016022399370111962,-1.671671742958794,STRESS
2009-05-05,0.9037466627353994,0.8153330540427316,0.5,-0.0007065873210152507,-1.411371709760849,STRESS
2009-05-06,0.9027196435553079,0.81340594888982,0.5,-0.0011364016293934909,-1.7727858638330316,STRESS
2009-05-07,0.8916596921085241,0.7935483870967743,0.5,-0.012251812094422498,-1.159750635891308,STRESS
2009-05-08,0.8927019035425786,0.795475492249686,0.5,0.001168844395769364,-1.2628547284258835,STRESS
2009-05-11,0.8991298382549092,0.8067867616254715,0.5,0.007200538821326874,-0.9252674999327338,STRESS
2009-05-12,0.9008047471450638,0.8097193129451196,0.5,0.0018628109299601014,-1.2339967357750954,STRESS
2009-05-13,0.9057392775396803,0.8185169669040637,0.5,0.005477913399386081,-1.1333415258245116,STRESS
2009-05-14,0.907500875069955,0.8217008797653959,0.5,0.0019449278329408681,-1.0943056595650211,STRESS
2009-05-15,0.9074032499331042,0.8214495182237118,0.5,-0.00010757580464404448,-0.3527161200439416,STRESS
2009-05-18,0.900286774719958,0.8087138667783829,0.5,-0.007842682086129593,-0.553537358413206,STRESS
2009-05-19,0.8979491268055766,0.8044407205697528,0.5,-0.002596559207601934,-0.02004024082825344,STRESS
2009-05-20,0.902835203332327,0.8129032258064515,0.5,0.005441373437415686,0.5086189108372059,STRESS
2009-05-21,0.8914822972504322,0.7924591537494762,0.5,-0.012574726860441143,0.9326891446129015,STRESS
2009-05-22,0.8863720575324058,0.7836614997905319,0.5,-0.0057322952276087635,2.98017418752322,STRESS
2009-05-26,0.8796104207832853,0.7718475073313782,0.5,-0.0076284407790837006,2.592381722455942,STRESS
2009-05-27,0.8789263797174539,0.7705069124423962,0.5,-0.0007776636675385085,3.744922190576065,STRESS
2009-05-28,0.8784808219587494,0.7691663175534141,0.5,-0.0005069341061849086,2.1588647670505328,STRESS
2009-05-29,0.8895418565593383,0.7890238793464599,0.5,0.012591093993294056,1.8833300394335917,STRESS
2009-06-01,0.8751562610739052,0.7632174277335567,0.5,-0.01617191521608119,2.3131164969601885,STRESS
2009-06-02,0.8771528839724352,0.767322999581064,0.5,0.0022814473109977196,1.4431512725719648,STRESS
2009-06-03,0.8814705037542279,0.774528697109342,0.5,0.004922311561285864,0.9892350426325413,STRESS
2009-06-04,0.8722840212269566,0.7585253456221196,0.5,-0.010421769631706934,1.0563195199017061,STRESS
2009-06-05,0.8688015035408643,0.7527440301633848,0.5,-0.003992412564423453,-0.9939439244790391,STRESS
2009-06-08,0.8675316280774209,0.750816925010473,0.5,-0.001461640499317629,-0.9306244039060464,STRESS
2009-06-09,0.8676014144365994,0.7507331378299117,0.5,8.044243796995199e-05,-1.4460943330019003,STRESS
2009-06-10,0.8610112023863534,0.738919145370758,0.5,-0.007595898232283904,-1.2154022476150583,STRESS
2009-06-11,0.8657951403517612,0.7471302890657726,0.5,0.005556185508561073,-0.9852785562564914,STRESS
2009-06-12,0.8695217901151912,0.7538332635106826,0.5,0.004304308940698998,-1.0695966570459994,STRESS
2009-06-15,0.8734359428883005,0.7606200251361539,0.5,0.004501500500166733,-1.1517206976985022,STRESS
2009-06-16,0.8813144275657137,0.7738583996648509,0.5,0.00902010587217228,-0.8655117194323216,STRESS
2009-06-17,0.8788734442609557,0.7695014662756595,0.5,-0.0027697076416873245,-0.1549054817895572,STRESS
2009-06-18,0.8721826963779046,0.7578550481776285,0.5,-0.007612868413241769,0.42385564189437386,STRESS
2009-06-19,0.8781216081406218,0.7682446585672389,0.5,0.0068092519920207595,0.3653568591006824,STRESS
2009-06-22,0.8822240503285944,0.7757017176372012,0.5,0.0046718383307514655,0.7943327453536788,STRESS
2009-06-23,0.8873774881872997,0.7848345203183911,0.5,0.005841416198964167,0.6279116703557638,STRESS
2009-06-24,0.8830055230759617,0.7769585253456219,0.5,-0.004926837979932042,0.3156776159882021,STRESS
2009-06-25,0.8912597864881566,0.7912023460410555,0.5,0.009347918213966522,0.4277887019372057,STRESS
2009-06-26,0.8920552823814631,0.7925429409300374,0.5,0.0008925522113378825,0.879017695989804,STRESS
2009-06-29,0.892594045268491,0.7937159614578967,0.5,0.0006039568372819826,0.9562203568463101,STRESS
2009-06-30,0.8919617412118126,0.7923753665689146,0.5,-0.0007083892840537009,1.1152468233359445,STRESS
2009-07-01,0.8894486639029809,0.7882697947214073,0.5,-0.002817472087331241,1.229382386466099,STRESS
2009-07-02,0.8904482595770965,0.7901131126937575,0.5,0.0011238374002713325,1.6359993015070455,STRESS
2009-07-06,0.8895984150027387,0.7886049434436528,0.5,-0.000954400848356296,1.6387165545840672,STRESS
2009-07-07,0.892616089161015,0.7938835358190194,0.5,0.003392175736134928,1.5632090785385164,STRESS
2009-07-08,0.9010212743537507,0.8085462924172598,0.5,0.009416349643255773,1.2141494059199887,STRESS
2009-07-09,0.8955707472098443,0.7989107666527018,0.5,-0.006049276858435759,1.2405218320757174,STRESS
2009-07-10,0.8996221603989306,0.8062840385421027,0.5,0.004523833769368213,0.6499380789139237,STRESS
2009-07-13,0.8971592581588175,0.8017595307917884,0.5,-0.002737707393758393,0.6943107564240711,STRESS
2009-07-14,0.8897259428131373,0.7884373690825299,0.5,-0.008285391114321194,1.3334221927507393,STRESS
2009-07-15,0.8782448898418531,0.7681608713866775,0.5,-0.01290403304975396,1.2911684126508411,STRESS
2009-07-16,0.8829867225258813,0.7764558022622535,0.5,0.005399214659685847,1.7715623559045528,STRESS
2009-07-17,0.8761339279409218,0.764474235441977,0.5,-0.007760925968803234,1.2712549840773701,STRESS
2009-07-20,0.8784385327491837,0.768496020108923,0.5,0.002630425252082458,1.6063376598239996,STRESS
2009-07-21,0.8872018478109532,0.7838290741516544,0.5,0.009976013955516727,1.4148892630178884,STRESS
2009-07-22,0.8832589475954614,0.7767909509844989,0.5,-0.004444197479097245,1.7166503519111473,STRESS
2009-07-23,0.8751608987824301,0.7625471302890654,0.5,-0.009168374501132504,1.91049338765488,STRESS
2009-07-24,0.8772367284584834,0.7662337662337658,0.5,0.002371940609939671,0.950776398775989,STRESS
2009-07-27,0.8722802695211035,0.7574361122748215,0.5,-0.0056500814165517665,1.1643790494709112,STRESS
2009-07-28,0.8761003395866587,0.7641390867197315,0.5,0.004379406710245226,1.1874356142638942,STRESS
2009-07-29,0.8785814385829762,0.7683284457478001,0.5,0.002831980407048018,0.9557085628609634,STRESS
2009-07-30,0.8847293962339513,0.7792207792207788,0.5,0.006997595647923904,0.8903823381936391,STRESS
2009-07-31,0.8933790053435364,0.7943862589023876,0.5,0.009776558964135318,0.583210886645727,STRESS
2009-08-03,0.8848502834798422,0.7797235023041471,0.5,-0.009546588640075127,0.42412297507060875,STRESS
2009-08-04,0.8813723541179909,0.7735232509426053,0.5,-0.003930528617986984,0.5985772909345065,STRESS
2009-08-05,0.8748649970004186,0.7619606200251358,0.5,-0.007383209930704238,0.5999219385006972,STRESS
2009-08-06,0.8764355524983832,0.7645580226225384,0.5,0.0017951975485924754,0.20369664014550917,STRESS
2009-08-07,0.8726266471037704,0.7581901968998739,0.5,-0.00434590470885754,0.20831074606342356,STRESS
2009-08-10,0.8781147536936119,0.7676581483033091,0.5,0.006289180611268819,0.10691294422669495,STRESS
2009-08-11,0.8832741594691489,0.7765395894428148,0.5,0.0058755484449326545,0.12454727199457778,STRESS
2009-08-12,0.8785766725977326,0.7682446585672387,0.5,-0.005318265932560962,0.38300046002409294,STRESS
2009-08-13,0.8848249304568704,0.7791369920402174,0.5,0.007111795764692119,0.3476492707846176,STRESS
2009-08-14,0.8865376790049102,0.7821533305404268,0.5,0.0019356920098935193,-0.010203215556393086,STRESS
2009-08-17,0.8931307865952146,0.7937159614578965,0.5,0.007436917512298802,0.08425208779578891,STRESS
2009-08-18,0.8905380391412541,0.7891076665270209,0.5,-0.002902987437981619,-0.00203770300849343,STRESS
2009-08-19,0.8941853538198105,0.7956430666108081,0.5,0.004095630414702345,0.09256086233301442,STRESS
2009-08-20,0.89785776628811,0.8021784666945952,0.5,0.004106992417860167,-0.39110819252872875,STRESS
2009-08-21,0.8886610985485817,0.7856723921240045,0.5,-0.01024290047358939,-0.6226879923654702,STRESS
2009-08-24,0.8966762499716336,0.7999162128194381,0.5,0.009019356688554192,-0.676489027484239,STRESS
2009-08-25,0.8992528436437258,0.8044407205697524,0.5,0.002873493830324869,-0.23643132718169077,STRESS
2009-08-26,0.9014358307128757,0.8081273565144528,0.5,0.0024275564815614548,-0.17447394242041517,STRESS
2009-08-27,0.8994556000223242,0.8049434436531205,0.5,-0.002196751696663224,-0.1437682688612708,STRESS
2009-08-28,0.9015561717956814,0.8086300795978211,0.5,0.0023353812831952148,-0.043974671002457624,STRESS
2009-08-31,0.902140194539615,0.8093841642228733,0.5,0.0006477940722989795,0.1393368374338855,STRESS
2009-09-01,0.8995777601556685,0.8048596564725592,0.5,-0.002840394873719454,0.23737660623957269,STRESS
2009-09-02,0.9060922722615132,0.8165898617511514,0.5,0.0072417442875837845,0.20745539426168738,STRESS
2009-09-03,0.9033031517846155,0.811562630917469,0.5,-0.0030781859224296992,0.650542205853947,STRESS
2009-09-04,0.8955683295683957,0.7977377461248423,0.5,-0.008562819913711661,0.30738875413241,STRESS
2009-09-08,0.8922953260191372,0.7921240050272302,0.5,-0.003654666474009749,0.2688992033794442,STRESS
2009-09-09,0.8918977203325784,0.7912023460410551,0.5,-0.00044559875521554826,-0.05654517587488414,STRESS
2009-09-10,0.900033987221188,0.8057813154587342,0.5,0.009122421442646578,0.6951360415416716,STRESS
2009-09-11,0.9026774542682955,0.8102220360284871,0.5,0.00293707469344473,0.437365568889164,STRESS
2009-09-14,0.8981230241799808,0.8021784666945951,0.5,-0.005045467865381015,-0.11771920441171624,STRESS
2009-09-15,0.8958002632055937,0.7980728948470878,0.5,-0.002586239203151375,0.11157745637407784,STRESS
2009-09-16,0.8965752753397332,0.7994972769166311,0.5,0.0008651617620274998,0.23077660097316477,STRESS
2009-09-17,0.902253618493955,0.809551738583996,0.5,0.00633337022601943,-0.14692738235543992,STRESS
2009-09-18,0.8982382070268426,0.8023460410557178,0.5,-0.004450424342786197,0.26246121347752077,STRESS
2009-09-21,0.8991885006163864,0.8041893590280681,0.5,0.0010579527592008975,0.5763040079122159,STRESS
2009-09-22,0.9002069687534016,0.8058651026392956,0.5,0.0011326525376124108,0.4079870781247529,STRESS
2009-09-23,0.9015641117193949,0.8082949308755752,0.5,0.0015075899355374567,0.819568205611773,STRESS
2009-09-24,0.9028315776027263,0.8106409719312937,0.5,0.0014058521927122203,0.8190031199131094,STRESS
2009-09-25,0.9085295362548167,0.8209467951403427,0.5,0.006311208860483419,0.8840264949907367,STRESS
2009-09-28,0.9124755220077393,0.8281524926686209,0.5,0.004343266339131846,0.303734873698557,STRESS
2009-09-29,0.9121015049187003,0.8273984080435686,0.5,-0.00040989273686597993,0.266806413688298,STRESS
2009-09-30,0.911768654096461,0.8266443234185161,0.5,-0.00036492739069543534,-0.13123448329201812,STRESS
2009-10-01,0.9165328734616445,0.835358190196899,0.5,0.005225250225238953,0.8906095572245736,STRESS
2009-10-02,0.913278135339659,0.8295768747381642,0.5,-0.0035511417170371318,0.5235418045603214,STRESS
2009-10-05,0.9133242558393729,0.8296606619187256,0.5,5.0499949500015795e-05,0.7657888811146706,STRESS
2009-10-06,0.9089290384190568,0.8214495182237109,0.5,-0.004812329676142035,-0.08826572143409919,STRESS
2009-10-07,0.914342352017063,0.8310850439882688,0.5,0.005955705417247881,0.6399314727653173,STRESS
2009-10-08,0.9095074633678568,0.822371177209886,0.5,-0.005287831892004546,0.3150567000766284,STRESS
2009-10-09,0.8989588466136228,0.8035190615835768,0.5,-0.01159816403833902,1.086611823710607,STRESS
2009-10-13,0.901339465333624,0.8077018781456984,0.5,0.0026481954418369202,0.4797976887917537,STRESS
2009-10-14,0.8946646054919508,0.7957390227780304,0.5,-0.007405489383738972,0.5926846911719431,STRESS
2009-10-15,0.8925953643943033,0.7920581442033633,0.5,-0.002312867956265785,1.454474187853385,STRESS
2009-10-16,0.8962249505296201,0.7984996817090307,0.5,0.004066328686100573,1.5711200315065417,STRESS
2009-10-19,0.8997866728782534,0.8047739065522133,0.5,0.003974138799113458,1.76068571495928,STRESS
2009-10-20,0.9022185287508974,0.8091240357768198,0.5,0.002702702702702675,1.399144393813105,STRESS
2009-10-21,0.8996361833281952,0.8042719685647586,0.5,-0.002862217234972264,1.7859127405835642,STRESS
2009-10-22,0.8974167503702204,0.8003401209963642,0.5,-0.002467033895595494,1.9247048545126613,STRESS
2009-10-23,0.8940194733420503,0.794316865146909,0.5,-0.0037856180272638484,1.9157705534240348,STRESS
2009-10-26,0.8881477062515616,0.7840271364040896,0.5,-0.006567829074839604,2.1771505882092343,STRESS
2009-10-27,0.8943134872520219,0.7947351468031211,0.5,0.006942292320365251,1.75120393601006,STRESS
2009-10-28,0.896533026429328,0.7984996817090306,0.5,0.0024818357421021453,1.7778355447893195,STRESS
2009-10-29,0.8916081606742347,0.7897994232598174,0.5,-0.005493234058211838,1.7373305344063221,STRESS
2009-10-30,0.8980368584689356,0.8012603406400309,0.5,0.007210227629410204,1.1097446312875852,STRESS
2009-11-02,0.8944516513102783,0.7951534284593332,0.5,-0.003992271725650254,1.558508732222609,STRESS
2009-11-03,0.890022336108129,0.787206076991302,0.5,-0.004951989518562294,1.8842299079135918,STRESS
2009-11-04,0.8858341265774564,0.7800116325044527,0.5,-0.004705735306584247,1.7905110806109668,STRESS
2009-11-05,0.8859949533978226,0.7800116325044527,0.5,0.00018155410312270526,1.6752495227480202,STRESS
2009-11-06,0.8863421583237121,0.7807645394856346,0.5,0.00039188138099205405,1.4597019478412039,STRESS
2009-11-09,0.8869047082114828,0.7816847591293014,0.5,0.0006346870477590416,1.1784351468504242,STRESS
2009-11-10,0.8861784021496285,0.7802626014981799,0.5,-0.0008189223206616636,0.755367910369946,STRESS
2009-11-12,0.8854143730412509,0.7788463657277903,0.5,-0.0008621617346172283,-0.2554103886206015,STRESS
2009-11-13,0.8875309165225964,0.7824286091470112,0.5,0.0023904553006921514,-0.5778289856910814,STRESS
2009-11-16,0.892647816323517,0.7915924876612969,0.5,0.005765320064532564,-1.3585546918363058,STRESS
2009-11-17,0.8952053717103329,0.7958411949724657,0.5,0.0028651337515724906,-1.511087346630751,CALM
2009-11-18,0.8925815100534827,0.7911759477288294,0.5,-0.0029310164346278977,-1.3381481328519893,CALM
2009-11-19,0.8933399043332664,0.792592183499219,0.5,0.0008496638920273414,-2.160630470141962,CALM
2009-11-20,0.8933270501934623,0.792425567526232,0.5,-1.4388856628633206e-05,-1.9202979067646808,CALM
2009-11-23,0.8925204732277904,0.7914258716883099,0.5,-0.0009028910134281087,-1.6622818797138028,CALM
2009-11-24,0.8954402068310352,0.7964243508779202,0.5,0.0032713351579328753,-1.999144966967698,CALM
2009-11-25,0.897602399363267,0.8000899022836345,0.5,0.0024146699195961574,-1.7581702202393803,CALM
2009-11-27,0.8992439916178238,0.8030889897974006,0.5,0.0018288634875768262,-1.8509805101302872,CALM
2009-11-30,0.9002759517530055,0.8050050734867512,0.5,0.0011475863556509314,-2.065103285808649,CALM
2009-12-01,0.8938065657291007,0.7935085713506473,0.5,-0.007186003370752814,-1.1370837397761682,CALM
2009-12-02,0.8941008172532611,0.7941750352425955,0.5,0.00032921163867316583,-0.08944027277325162,CALM
2009-12-03,0.8894582083731565,0.7859275445797383,0.5,-0.005192489247875798,-0.0888931898145714,CALM
2009-12-04,0.8847844589306976,0.7775967459303877,0.5,-0.005254602631648453,-0.9251230707886697,CALM
2009-12-07,0.885232774858757,0.7785964417683098,0.5,0.0005066950753193633,-0.151809107763482,CALM
2009-12-08,0.8859761511477539,0.7797627535792189,0.5,0.0008397523341987512,-0.47137863986572187,CALM
2009-12-09,0.8839812585591869,0.7761805101599982,0.5,-0.0022516323785721215,0.539947542351253,CALM
2009-12-10,0.8787849445921168,0.767266555605193,0.5,-0.005878307845055053,0.07845649187562448,CALM
2009-12-11,0.8787372363975134,0.7671832476186995,0.5,-5.4288816503766935e-05,0.2976640264554876,CALM
2009-12-14,0.8792620550314788,0.7680996354701279,0.5,0.0005972418286458447,0.13048178281514722,CALM
2009-12-15,0.8773868893184584,0.7646840080238942,0.5,-0.0021326585200509562,-0.29601410045662374,CALM
2009-12-16,0.8768611645236821,0.7637676201724657,0.5,-0.0005991938119621065,-0.34774371136261345,CALM
2009-12-17,0.8840026843921192,0.7763471261329851,0.5,0.008144413457193578,-1.9623157449269344,CALM
2009-12-18,0.8821455992973561,0.773014806673245,0.5,-0.0021007686147921367,-1.3863339636548406,CALM
2009-12-21,0.8743824677412259,0.7592689889018164,0.5,-0.008800283719959334,-1.433299302507038,CALM
2009-12-22,0.8719360388485989,0.7550202815906475,0.5,-0.0027978933508887582,-1.084226368868574,CALM
2009-12-23,0.8720322471724263,0.7551868975636346,0.5,0.00011033873993160359,-1.4446070026187705,CALM
2009-12-24,0.8674318229883363,0.7473559468332449,0.5,-0.0052755207149814964,-0.9650556067783305,CALM
2009-12-28,0.8663806192128399,0.7452732471709073,0.5,-0.0012118575173722945,-0.639072000102201,CALM
2009-12-29,0.8676094299690438,0.7475225628062321,0.5,0.0014183266903180503,-0.7712924938113541,CALM
2009-12-30,0.8704421354330346,0.7524377340093488,0.5,0.0032649546744689117,-1.7091369178869917,CALM
2009-12-31,0.8683503653094764,0.7488554905901281,0.5,-0.002403112209770908,-1.930417758886674,CALM
2010-01-04,0.8680033619525033,0.7481890266981801,0.5,-0.00039961215062023214,-1.126566596421732,CALM
2010-01-05,0.8706486463614055,0.7530208899148034,0.5,0.0030475508792406902,-0.907782351187709,CALM
2010-01-06,0.8648607223878244,0.7429406235490892,0.5,-0.006647829750577261,-1.3501930912483808,CALM
2010-01-07,0.8655880665701421,0.7441902433464918,0.5,0.0008409957389549083,-1.3516128752191414,CALM
2010-01-08,0.8655514077665346,0.7438570114005177,0.5,-4.2351327407763595e-05,-1.248099355689559,CALM
2010-01-11,0.8631764487016583,0.7397749200623358,0.5,-0.0027438682943219384,-1.1936743143787014,CALM
2010-01-12,0.8705248343521331,0.7524377340093488,0.5,0.008513190624614309,0.04611281714433868,CALM
2010-01-13,0.8654252666820064,0.7436903954275307,0.5,-0.005858038126990317,0.11461198178310861,CALM
2010-01-14,0.8714843099403939,0.754103893739219,0.5,0.007001232216870212,-0.6129198063919704,CALM
2010-01-15,0.8741404746320217,0.7587691409828554,0.5,0.003047862894754172,-0.8868228641082418,CALM
2010-01-19,0.872972136873657,0.7566031333340242,0.5,-0.0013365560711011693,-0.7989752452352459,CALM
2010-01-20,0.877393709026948,0.7642674680914268,0.5,0.005064963664391131,-0.8527199022613756,CALM
2010-01-21,0.8794021315132753,0.767766403524154,0.5,0.00228907782864618,-0.757632247422771,CALM
