date,strategy_pres,benchmark_tlt,weight_tlt,net_return,z_final,z_rr,z_yc,regime_hmm,regime_yc
2018-08-07,1.2897023350675838,1.0008388443551146,1.0,-0.005197418056836267,-1.49134516416883,-1.381120563937065,-0.5511230011588258,CALM,BEAR_FLAT
2018-08-08,1.2910064918065078,1.0018509001512097,1.0,0.0010112075503496687,-1.420564093215227,-1.3115586741279852,-0.5450270954362088,CALM,BEAR_FLAT
2018-08-09,1.3018744646308746,1.0102846984520029,1.0,0.008418217021634922,-1.5825149078219427,-1.9699438069874406,1.937144495827489,CALM,BULL_FLAT
2018-08-10,1.3113296009880735,1.0176221029736927,1.0,0.0072627097420485676,-3.5338314172152896,-3.9212603163807875,1.937144495827489,CALM,BULL_FLAT
2018-08-13,1.308612607781982,1.0155136533984945,1.0,-0.002071937676114688,-1.3043001199886026,-1.6917290191541003,1.937144495827489,CALM,BULL_FLAT
2018-08-14,1.3088498041944854,1.0132365278572806,0.0,0.00018125793003442858,-0.9051493569890964,-1.2925782561545942,1.937144495827489,CALM,BULL_FLAT
2018-08-15,1.3088498041944854,1.0191401866678358,0.0,0.0,-1.4482558531139542,-1.8331023477218984,1.9242324730397211,CALM,BULL_FLAT
2018-08-16,1.308968402400737,1.0190558486848278,0.0,9.06125407755809e-05,-1.4007863864030488,-1.7830895048718478,1.9115155923439946,CALM,BULL_FLAT
2018-08-17,1.3092055988132407,1.0203209184299467,0.0,0.00018120866177406825,-1.822213463807828,-2.2020111992745877,1.898988677333798,CALM,BULL_FLAT
2018-08-20,1.3093241970194927,1.0271522950535892,0.0,9.058791557214896e-05,-3.132074261168537,-3.509403609657518,1.8866467424449063,CALM,BULL_FLAT
2018-08-21,1.3094427952257444,1.023694437750264,0.0,9.057971014492239e-05,-2.434480037685402,-2.809377034481983,1.8744849839829056,CALM,BULL_FLAT
2018-08-22,1.3095613934319963,1.0277426609346445,0.0,9.057150620428445e-05,-0.3062565305575466,-0.678756284889838,1.8624987716614567,CALM,BULL_FLAT
2018-08-23,1.3094427952257446,1.0293450826117951,0.0,-9.056330374934696e-05,-1.9491823113321987,-2.319319039455655,1.8506836406172804,CALM,BULL_FLAT
2018-08-24,1.3095613934319965,1.0313691942039858,0.0,9.057150620428445e-05,-2.3188258194743416,-2.6866328762484253,1.8390352838704185,CALM,BULL_FLAT
2018-08-27,1.3095613934319965,1.0254655353934305,0.0,0.0,-1.740704251850938,-2.1062141608910805,1.8275495452007124,CALM,BULL_FLAT
2018-08-28,1.3096799916382482,1.0193088626338516,0.0,9.056330374934696e-05,-1.55945571148076,-1.9227001939634791,1.8162224124135955,CALM,BULL_FLAT
2018-08-29,1.3097985898444997,1.0206582703619784,0.0,9.055510277988787e-05,-1.351368320496923,-1.712378322690981,1.8050500109702903,CALM,BULL_FLAT
2018-08-30,1.3099171880507514,1.0228510579201846,0.0,9.05469032959072e-05,-2.5017813120746655,-2.8627913142687236,1.8050500109702903,CALM,BULL_FLAT
2018-08-31,1.3100357862570031,1.0207426083449864,0.0,9.053870529651675e-05,-1.4486691019747344,-1.8096791041687925,1.8050500109702903,CALM,BULL_FLAT
2018-09-04,1.308138214956975,1.0123088100441933,0.0,-0.0014484881405033567,-0.5947707377372183,-0.9557807399312764,1.8050500109702903,CALM,BULL_FLAT
2018-09-05,1.3082568131632266,1.0096099945879393,0.0,9.066183136896555e-05,-1.729129596752006,-1.6199906601696945,-0.5456946829115568,CALM,BEAR_FLAT
2018-09-06,1.3083754113694783,1.0133208658402884,0.0,9.06536125464541e-05,-2.292599542023954,-2.1846833261622516,-0.5395810793085142,CALM,BEAR_FLAT
2018-09-07,1.30849400957573,1.0047183915734792,0.0,9.064539521386195e-05,-1.1913551330964174,-1.0846629592754264,-0.5334608691049543,CALM,BEAR_FLAT
2018-09-10,1.3086126077819817,1.008429262825828,0.0,9.063717937096705e-05,-1.3024422859205402,-1.1969757169813438,-0.5273328446959827,CALM,BEAR_FLAT
2018-09-11,1.3086126077819817,1.0007545063721064,0.0,0.0,-1.3368322889089295,-1.2325931366397325,-0.5211957613459854,CALM,BEAR_FLAT
2018-09-12,1.3087312059882334,1.0031159698963286,0.0,9.062896501710327e-05,-1.245727407422902,-1.1427177405694322,-0.5150483342673486,CALM,BEAR_FLAT
2018-09-13,1.3086126077819817,1.0046340535904714,0.0,-9.062075215215959e-05,-1.907155117085368,-1.805377269993134,-0.5088892354611698,CALM,BEAR_FLAT
2018-09-14,1.3087312059882334,0.9998267885590193,0.0,9.062896501710327e-05,-0.3999559989693651,-0.299412580910553,-0.5027170902940605,CALM,BEAR_FLAT
2018-09-17,1.308968402400737,0.9998267885590193,0.0,0.00018124150430454122,-0.5657632878756926,-0.46645719311932904,-0.4965304737818178,CALM,BEAR_FLAT
2018-09-18,1.3088498041944854,0.989368878666036,0.0,-9.060433088703412e-05,0.6624759980350063,0.7605415793443928,-0.4903279065469323,CALM,BEAR_FLAT
2018-09-19,1.3087312059882334,0.9834652198554807,0.0,-9.061254077569192e-05,2.1042594438098248,2.2010810138923222,-0.48410785041248705,CALM,BEAR_FLAT
2018-09-20,1.308968402400737,0.988019470937909,0.0,0.00018124150430454122,1.7848046296458708,1.880378370363851,-0.47786870358990124,CALM,BEAR_FLAT
